Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,509,SPL1,,5/28/2021 14:18
C2,564,SPL2,,5/28/2021 14:18
D2,503,SPL3,,5/28/2021 14:18
E2,455,SPL4,,5/28/2021 14:18
F2,450,SPL5,,5/28/2021 14:18
G2,416,SPL6,,5/28/2021 14:18
B3,534,SPL7,,5/28/2021 14:18
C3,560,SPL8,,5/28/2021 14:18
D3,553,SPL9,,5/28/2021 14:18
E3,444,SPL10,,5/28/2021 14:18
F3,500,SPL11,,5/28/2021 14:18
G3,452,SPL12,,5/28/2021 14:18
B4,576,SPL13,,5/28/2021 14:18
C4,600,SPL14,,5/28/2021 14:18
D4,550,SPL15,,5/28/2021 14:18
E4,483,SPL16,,5/28/2021 14:18
F4,445,SPL17,,5/28/2021 14:18
G4,426,SPL18,,5/28/2021 14:18
B5,513,SPL19,,5/28/2021 14:18
C5,541,SPL20,,5/28/2021 14:18
D5,529,SPL21,,5/28/2021 14:18
E5,489,SPL22,,5/28/2021 14:18
F5,495,SPL23,,5/28/2021 14:18
G5,416,SPL24,,5/28/2021 14:18
B6,597,SPL25,,5/28/2021 14:18
C6,587,SPL26,,5/28/2021 14:18
D6,587,SPL27,,5/28/2021 14:18
E6,685,SPL28,,5/28/2021 14:18
F6,761,SPL29,,5/28/2021 14:18
G6,669,SPL30,,5/28/2021 14:18
B7,547,SPL31,,5/28/2021 14:18
C7,516,SPL32,,5/28/2021 14:18
D7,514,SPL33,,5/28/2021 14:18
E7,784,SPL34,,5/28/2021 14:18
F7,674,SPL35,,5/28/2021 14:18
G7,714,SPL36,,5/28/2021 14:18
B8,522,SPL37,,5/28/2021 14:18
C8,469,SPL38,,5/28/2021 14:18
D8,484,SPL39,,5/28/2021 14:18
E8,728,SPL40,,5/28/2021 14:18
F8,742,SPL41,,5/28/2021 14:18
G8,726,SPL42,,5/28/2021 14:18
B9,700,SPL43,,5/28/2021 14:18
C9,671,SPL44,,5/28/2021 14:18
D9,548,SPL45,,5/28/2021 14:18
E9,411,SPL46,,5/28/2021 14:18
F9,403,SPL47,,5/28/2021 14:18
G9,450,SPL48,,5/28/2021 14:18
B10,611,SPL49,,5/28/2021 14:18
C10,594,SPL50,,5/28/2021 14:18
D10,425,SPL51,,5/28/2021 14:18
E10,480,SPL52,,5/28/2021 14:18
F10,433,SPL53,,5/28/2021 14:18
G10,395,SPL54,,5/28/2021 14:18
B11,571,SPL55,,5/28/2021 14:18
C11,496,SPL56,,5/28/2021 14:18
D11,473,SPL57,,5/28/2021 14:18
E11,424,SPL58,,5/28/2021 14:18
F11,443,SPL59,,5/28/2021 14:18
G11,413,SPL60,,5/28/2021 14:18
F12,2.56,SPL61,,5/28/2021 14:18
G12,1.22,SPL62,,5/28/2021 14:18
