Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,89,SPL1,,5/1/2021 17:52
C2,87.6,SPL2,,5/1/2021 17:52
D2,94.7,SPL3,,5/1/2021 17:52
E2,77.7,SPL4,,5/1/2021 17:52
F2,79.1,SPL5,,5/1/2021 17:52
G2,80.4,SPL6,,5/1/2021 17:52
B3,94.2,SPL7,,5/1/2021 17:52
C3,99.7,SPL8,,5/1/2021 17:52
D3,98.7,SPL9,,5/1/2021 17:52
E3,85.8,SPL10,,5/1/2021 17:52
F3,84.8,SPL11,,5/1/2021 17:52
G3,88.9,SPL12,,5/1/2021 17:52
B4,131,SPL13,,5/1/2021 17:52
C4,125,SPL14,,5/1/2021 17:52
D4,125,SPL15,,5/1/2021 17:52
E4,111,SPL16,,5/1/2021 17:52
F4,105,SPL17,,5/1/2021 17:52
G4,97.3,SPL18,,5/1/2021 17:52
B5,94.6,SPL19,,5/1/2021 17:52
C5,104,SPL20,,5/1/2021 17:52
D5,107,SPL21,,5/1/2021 17:52
E5,83.6,SPL22,,5/1/2021 17:52
F5,80,SPL23,,5/1/2021 17:52
G5,76.3,SPL24,,5/1/2021 17:52
B6,89.4,SPL25,,5/1/2021 17:52
C6,86.7,SPL26,,5/1/2021 17:52
D6,90.4,SPL27,,5/1/2021 17:52
E6,100,SPL28,,5/1/2021 17:52
F6,81.3,SPL29,,5/1/2021 17:52
G6,60,SPL30,,5/1/2021 17:52
B7,113,SPL31,,5/1/2021 17:52
C7,99,SPL32,,5/1/2021 17:52
D7,111,SPL33,,5/1/2021 17:52
E7,105,SPL34,,5/1/2021 17:52
F7,105,SPL35,,5/1/2021 17:52
G7,112,SPL36,,5/1/2021 17:52
B8,103,SPL37,,5/1/2021 17:52
C8,112,SPL38,,5/1/2021 17:52
D8,109,SPL39,,5/1/2021 17:52
E8,68,SPL40,,5/1/2021 17:52
F8,77,SPL41,,5/1/2021 17:52
G8,66.4,SPL42,,5/1/2021 17:52
B9,92.2,SPL43,,5/1/2021 17:52
C9,88,SPL44,,5/1/2021 17:52
D9,84.4,SPL45,,5/1/2021 17:52
E9,48.2,SPL46,,5/1/2021 17:52
F9,55,SPL47,,5/1/2021 17:52
G9,56.3,SPL48,,5/1/2021 17:52
B10,48.9,SPL49,,5/1/2021 17:52
C10,52.1,SPL50,,5/1/2021 17:52
D10,51.6,SPL51,,5/1/2021 17:52
E10,74.3,SPL52,,5/1/2021 17:52
F10,68.3,SPL53,,5/1/2021 17:52
G10,75.2,SPL54,,5/1/2021 17:52
B11,60.8,SPL55,,5/1/2021 17:52
C11,67,SPL56,,5/1/2021 17:52
D11,61.9,SPL57,,5/1/2021 17:52
E11,52.8,SPL58,,5/1/2021 17:52
F11,58,SPL59,,5/1/2021 17:52
G11,54.7,SPL60,,5/1/2021 17:52
F12,1.89,SPL61,,5/1/2021 17:52
G12,2.22,SPL62,,5/1/2021 17:52
