Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,22.1,SPL1,,5/19/2021 13:53
C2,20.3,SPL2,,5/19/2021 13:53
D2,19.9,SPL3,,5/19/2021 13:53
E2,12.1,SPL4,,5/19/2021 13:53
F2,13.9,SPL5,,5/19/2021 13:53
G2,14.3,SPL6,,5/19/2021 13:53
B3,22.1,SPL7,,5/19/2021 13:53
C3,23.1,SPL8,,5/19/2021 13:53
D3,23.6,SPL9,,5/19/2021 13:53
E3,16.9,SPL10,,5/19/2021 13:53
F3,13.7,SPL11,,5/19/2021 13:53
G3,13.4,SPL12,,5/19/2021 13:53
B4,21.8,SPL13,,5/19/2021 13:53
C4,19,SPL14,,5/19/2021 13:53
D4,21.2,SPL15,,5/19/2021 13:53
E4,11.7,SPL16,,5/19/2021 13:53
F4,12.1,SPL17,,5/19/2021 13:53
G4,10.4,SPL18,,5/19/2021 13:53
B5,20.9,SPL19,,5/19/2021 13:53
C5,21.8,SPL20,,5/19/2021 13:53
D5,20.9,SPL21,,5/19/2021 13:53
E5,14.4,SPL22,,5/19/2021 13:53
F5,13.2,SPL23,,5/19/2021 13:53
G5,14.3,SPL24,,5/19/2021 13:53
B6,4.11,SPL25,,5/19/2021 13:53
C6,7.56,SPL26,,5/19/2021 13:53
D6,8.44,SPL27,,5/19/2021 13:53
E6,14.8,SPL28,,5/19/2021 13:53
F6,15.4,SPL29,,5/19/2021 13:53
G6,15,SPL30,,5/19/2021 13:53
B7,18,SPL31,,5/19/2021 13:53
C7,17.6,SPL32,,5/19/2021 13:53
D7,16.4,SPL33,,5/19/2021 13:53
E7,7.56,SPL34,,5/19/2021 13:53
F7,9.11,SPL35,,5/19/2021 13:53
G7,9.78,SPL36,,5/19/2021 13:53
B8,15.2,SPL37,,5/19/2021 13:53
C8,18.2,SPL38,,5/19/2021 13:53
D8,14.4,SPL39,,5/19/2021 13:53
E8,12.6,SPL40,,5/19/2021 13:53
F8,12,SPL41,,5/19/2021 13:53
G8,12.7,SPL42,,5/19/2021 13:53
B9,17.2,SPL43,,5/19/2021 13:53
C9,16.3,SPL44,,5/19/2021 13:53
D9,16.8,SPL45,,5/19/2021 13:53
E9,7.89,SPL46,,5/19/2021 13:53
F9,7.44,SPL47,,5/19/2021 13:53
G9,9.78,SPL48,,5/19/2021 13:53
B10,17.9,SPL49,,5/19/2021 13:53
C10,17.4,SPL50,,5/19/2021 13:53
D10,15,SPL51,,5/19/2021 13:53
E10,12.6,SPL52,,5/19/2021 13:53
F10,14.3,SPL53,,5/19/2021 13:53
G10,13.3,SPL54,,5/19/2021 13:53
B11,17.8,SPL55,,5/19/2021 13:53
C11,18.1,SPL56,,5/19/2021 13:53
D11,17.2,SPL57,,5/19/2021 13:53
E11,14.6,SPL58,,5/19/2021 13:53
F11,10.7,SPL59,,5/19/2021 13:53
G11,11.8,SPL60,,5/19/2021 13:53
F12,2.78,SPL61,,5/19/2021 13:53
G12,1.78,SPL62,,5/19/2021 13:53
