Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,4.11,SPL1,,4/28/2021 16:45
C2,4.33,SPL2,,4/28/2021 16:45
D2,4.67,SPL3,,4/28/2021 16:45
E2,2.78,SPL4,,4/28/2021 16:45
F2,1.78,SPL5,,4/28/2021 16:45
G2,1.89,SPL6,,4/28/2021 16:45
B3,4,SPL7,,4/28/2021 16:45
C3,4.44,SPL8,,4/28/2021 16:45
D3,5.44,SPL9,,4/28/2021 16:45
E3,3.89,SPL10,,4/28/2021 16:45
F3,3.89,SPL11,,4/28/2021 16:45
G3,2.44,SPL12,,4/28/2021 16:45
B4,4.11,SPL13,,4/28/2021 16:45
C4,4.33,SPL14,,4/28/2021 16:45
D4,4.33,SPL15,,4/28/2021 16:45
E4,2.78,SPL16,,4/28/2021 16:45
F4,2.67,SPL17,,4/28/2021 16:45
G4,2.89,SPL18,,4/28/2021 16:45
B5,4.56,SPL19,,4/28/2021 16:45
C5,4.56,SPL20,,4/28/2021 16:45
D5,5,SPL21,,4/28/2021 16:45
E5,3.11,SPL22,,4/28/2021 16:45
F5,3.67,SPL23,,4/28/2021 16:45
G5,2,SPL24,,4/28/2021 16:45
B6,3.11,SPL25,,4/28/2021 16:45
C6,2.89,SPL26,,4/28/2021 16:45
D6,3.56,SPL27,,4/28/2021 16:45
E6,4,SPL28,,4/28/2021 16:45
F6,3.89,SPL29,,4/28/2021 16:45
G6,3.89,SPL30,,4/28/2021 16:45
B7,1.89,SPL31,,4/28/2021 16:45
C7,3.33,SPL32,,4/28/2021 16:45
D7,2.89,SPL33,,4/28/2021 16:45
E7,4.22,SPL34,,4/28/2021 16:45
F7,4.89,SPL35,,4/28/2021 16:45
G7,4,SPL36,,4/28/2021 16:45
B8,3.44,SPL37,,4/28/2021 16:45
C8,3.11,SPL38,,4/28/2021 16:45
D8,3,SPL39,,4/28/2021 16:45
E8,3.67,SPL40,,4/28/2021 16:45
F8,4.78,SPL41,,4/28/2021 16:45
G8,4,SPL42,,4/28/2021 16:45
B9,2.78,SPL43,,4/28/2021 16:45
C9,1.44,SPL44,,4/28/2021 16:45
D9,3.89,SPL45,,4/28/2021 16:45
E9,4.33,SPL46,,4/28/2021 16:45
F9,4.11,SPL47,,4/28/2021 16:45
G9,5.11,SPL48,,4/28/2021 16:45
B10,2,SPL49,,4/28/2021 16:45
C10,2.67,SPL50,,4/28/2021 16:45
D10,3.44,SPL51,,4/28/2021 16:45
E10,2.78,SPL52,,4/28/2021 16:45
F10,3.33,SPL53,,4/28/2021 16:45
G10,3.56,SPL54,,4/28/2021 16:45
B11,4.22,SPL55,,4/28/2021 16:45
C11,2.11,SPL56,,4/28/2021 16:45
D11,2.67,SPL57,,4/28/2021 16:45
E11,2.56,SPL58,,4/28/2021 16:45
F11,3.44,SPL59,,4/28/2021 16:45
G11,5.67,SPL60,,4/28/2021 16:45
