Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,616,SPL1,,5/27/2021 13:10
C2,1548,SPL2,,5/27/2021 13:10
D2,592,SPL3,,5/27/2021 13:10
E2,363,SPL4,,5/27/2021 13:10
F2,1047,SPL5,,5/27/2021 13:10
G2,412,SPL6,,5/27/2021 13:10
B3,524,SPL7,,5/27/2021 13:10
C3,616,SPL8,,5/27/2021 13:10
D3,578,SPL9,,5/27/2021 13:10
E3,449,SPL10,,5/27/2021 13:10
F3,400,SPL11,,5/27/2021 13:10
G3,393,SPL12,,5/27/2021 13:10
B4,592,SPL13,,5/27/2021 13:10
C4,897,SPL14,,5/27/2021 13:10
D4,592,SPL15,,5/27/2021 13:10
E4,406,SPL16,,5/27/2021 13:10
F4,415,SPL17,,5/27/2021 13:10
G4,350,SPL18,,5/27/2021 13:10
B5,494,SPL19,,5/27/2021 13:10
C5,554,SPL20,,5/27/2021 13:10
D5,517,SPL21,,5/27/2021 13:10
E5,390,SPL22,,5/27/2021 13:10
F5,376,SPL23,,5/27/2021 13:10
G5,346,SPL24,,5/27/2021 13:10
B6,557,SPL25,,5/27/2021 13:10
C6,618,SPL26,,5/27/2021 13:10
D6,564,SPL27,,5/27/2021 13:10
E6,553,SPL28,,5/27/2021 13:10
F6,584,SPL29,,5/27/2021 13:10
G6,613,SPL30,,5/27/2021 13:10
B7,494,SPL31,,5/27/2021 13:10
C7,581,SPL32,,5/27/2021 13:10
D7,547,SPL33,,5/27/2021 13:10
E7,562,SPL34,,5/27/2021 13:10
F7,649,SPL35,,5/27/2021 13:10
G7,590,SPL36,,5/27/2021 13:10
B8,562,SPL37,,5/27/2021 13:10
C8,523,SPL38,,5/27/2021 13:10
D8,536,SPL39,,5/27/2021 13:10
E8,569,SPL40,,5/27/2021 13:10
F8,2183,SPL41,,5/27/2021 13:10
G8,509,SPL42,,5/27/2021 13:10
B9,552,SPL43,,5/27/2021 13:10
C9,580,SPL44,,5/27/2021 13:10
D9,572,SPL45,,5/27/2021 13:10
E9,329,SPL46,,5/27/2021 13:10
F9,878,SPL47,,5/27/2021 13:10
G9,350,SPL48,,5/27/2021 13:10
B10,546,SPL49,,5/27/2021 13:10
C10,492,SPL50,,5/27/2021 13:10
D10,535,SPL51,,5/27/2021 13:10
E10,434,SPL52,,5/27/2021 13:10
F10,426,SPL53,,5/27/2021 13:10
G10,457,SPL54,,5/27/2021 13:10
B11,438,SPL55,,5/27/2021 13:10
C11,377,SPL56,,5/27/2021 13:10
D11,484,SPL57,,5/27/2021 13:10
E11,445,SPL58,,5/27/2021 13:10
F11,458,SPL59,,5/27/2021 13:10
G11,455,SPL60,,5/27/2021 13:10
F12,2,SPL61,,5/27/2021 13:10
G12,2.11,SPL62,,5/27/2021 13:10
