Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,645,SPL1,,5/28/2021 14:07
C2,1451,SPL2,,5/28/2021 14:07
D2,652,SPL3,,5/28/2021 14:07
E2,365,SPL4,,5/28/2021 14:07
F2,1059,SPL5,,5/28/2021 14:07
G2,397,SPL6,,5/28/2021 14:07
B3,583,SPL7,,5/28/2021 14:07
C3,632,SPL8,,5/28/2021 14:07
D3,618,SPL9,,5/28/2021 14:07
E3,512,SPL10,,5/28/2021 14:07
F3,412,SPL11,,5/28/2021 14:07
G3,441,SPL12,,5/28/2021 14:07
B4,626,SPL13,,5/28/2021 14:07
C4,865,SPL14,,5/28/2021 14:07
D4,618,SPL15,,5/28/2021 14:07
E4,413,SPL16,,5/28/2021 14:07
F4,475,SPL17,,5/28/2021 14:07
G4,360,SPL18,,5/28/2021 14:07
B5,519,SPL19,,5/28/2021 14:07
C5,573,SPL20,,5/28/2021 14:07
D5,529,SPL21,,5/28/2021 14:07
E5,441,SPL22,,5/28/2021 14:07
F5,447,SPL23,,5/28/2021 14:07
G5,431,SPL24,,5/28/2021 14:07
B6,562,SPL25,,5/28/2021 14:07
C6,656,SPL26,,5/28/2021 14:07
D6,558,SPL27,,5/28/2021 14:07
E6,645,SPL28,,5/28/2021 14:07
F6,665,SPL29,,5/28/2021 14:07
G6,702,SPL30,,5/28/2021 14:07
B7,504,SPL31,,5/28/2021 14:07
C7,556,SPL32,,5/28/2021 14:07
D7,568,SPL33,,5/28/2021 14:07
E7,665,SPL34,,5/28/2021 14:07
F7,715,SPL35,,5/28/2021 14:07
G7,664,SPL36,,5/28/2021 14:07
B8,588,SPL37,,5/28/2021 14:07
C8,554,SPL38,,5/28/2021 14:07
D8,595,SPL39,,5/28/2021 14:07
E8,659,SPL40,,5/28/2021 14:07
F8,2406,SPL41,,5/28/2021 14:07
G8,622,SPL42,,5/28/2021 14:07
B9,566,SPL43,,5/28/2021 14:07
C9,592,SPL44,,5/28/2021 14:07
D9,571,SPL45,,5/28/2021 14:07
E9,363,SPL46,,5/28/2021 14:07
F9,960,SPL47,,5/28/2021 14:07
G9,394,SPL48,,5/28/2021 14:07
B10,582,SPL49,,5/28/2021 14:07
C10,529,SPL50,,5/28/2021 14:07
D10,528,SPL51,,5/28/2021 14:07
E10,532,SPL52,,5/28/2021 14:07
F10,553,SPL53,,5/28/2021 14:07
G10,548,SPL54,,5/28/2021 14:07
B11,541,SPL55,,5/28/2021 14:07
C11,515,SPL56,,5/28/2021 14:07
D11,520,SPL57,,5/28/2021 14:07
E11,554,SPL58,,5/28/2021 14:07
F11,539,SPL59,,5/28/2021 14:07
G11,529,SPL60,,5/28/2021 14:07
F12,1.89,SPL61,,5/28/2021 14:07
G12,2.11,SPL62,,5/28/2021 14:07
