Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,256,SPL1,,5/3/2021 12:50
C2,235,SPL2,,5/3/2021 12:50
D2,241,SPL3,,5/3/2021 12:50
E2,146,SPL4,,5/3/2021 12:50
F2,148,SPL5,,5/3/2021 12:50
G2,148,SPL6,,5/3/2021 12:50
B3,281,SPL7,,5/3/2021 12:50
C3,282,SPL8,,5/3/2021 12:50
D3,279,SPL9,,5/3/2021 12:50
E3,169,SPL10,,5/3/2021 12:50
F3,162,SPL11,,5/3/2021 12:50
G3,168,SPL12,,5/3/2021 12:50
B4,196,SPL13,,5/3/2021 12:50
C4,184,SPL14,,5/3/2021 12:50
D4,194,SPL15,,5/3/2021 12:50
E4,156,SPL16,,5/3/2021 12:50
F4,151,SPL17,,5/3/2021 12:50
G4,147,SPL18,,5/3/2021 12:50
B5,202,SPL19,,5/3/2021 12:50
C5,197,SPL20,,5/3/2021 12:50
D5,264,SPL21,,5/3/2021 12:50
E5,168,SPL22,,5/3/2021 12:50
F5,163,SPL23,,5/3/2021 12:50
G5,168,SPL24,,5/3/2021 12:50
B6,269,SPL25,,5/3/2021 12:50
C6,230,SPL26,,5/3/2021 12:50
D6,236,SPL27,,5/3/2021 12:50
E6,231,SPL28,,5/3/2021 12:50
F6,216,SPL29,,5/3/2021 12:50
G6,178,SPL30,,5/3/2021 12:50
B7,264,SPL31,,5/3/2021 12:50
C7,236,SPL32,,5/3/2021 12:50
D7,216,SPL33,,5/3/2021 12:50
E7,261,SPL34,,5/3/2021 12:50
F7,268,SPL35,,5/3/2021 12:50
G7,267,SPL36,,5/3/2021 12:50
B8,248,SPL37,,5/3/2021 12:50
C8,215,SPL38,,5/3/2021 12:50
D8,224,SPL39,,5/3/2021 12:50
E8,200,SPL40,,5/3/2021 12:50
F8,182,SPL41,,5/3/2021 12:50
G8,196,SPL42,,5/3/2021 12:50
B9,216,SPL43,,5/3/2021 12:50
C9,197,SPL44,,5/3/2021 12:50
D9,188,SPL45,,5/3/2021 12:50
E9,165,SPL46,,5/3/2021 12:50
F9,168,SPL47,,5/3/2021 12:50
G9,170,SPL48,,5/3/2021 12:50
B10,181,SPL49,,5/3/2021 12:50
C10,177,SPL50,,5/3/2021 12:50
D10,179,SPL51,,5/3/2021 12:50
E10,148,SPL52,,5/3/2021 12:50
F10,138,SPL53,,5/3/2021 12:50
G10,137,SPL54,,5/3/2021 12:50
B11,220,SPL55,,5/3/2021 12:50
C11,207,SPL56,,5/3/2021 12:50
D11,178,SPL57,,5/3/2021 12:50
E11,133,SPL58,,5/3/2021 12:50
F11,122,SPL59,,5/3/2021 12:50
G11,133,SPL60,,5/3/2021 12:50
F12,0.556,SPL61,,5/3/2021 12:50
G12,2.56,SPL62,,5/3/2021 12:50
