Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,9.11,SPL1,,4/29/2021 14:01
C2,8.11,SPL2,,4/29/2021 14:01
D2,9.11,SPL3,,4/29/2021 14:01
E2,4.56,SPL4,,4/29/2021 14:01
F2,3.67,SPL5,,4/29/2021 14:01
G2,3.22,SPL6,,4/29/2021 14:01
B3,10.6,SPL7,,4/29/2021 14:01
C3,10.3,SPL8,,4/29/2021 14:01
D3,8.22,SPL9,,4/29/2021 14:01
E3,4.33,SPL10,,4/29/2021 14:01
F3,3.78,SPL11,,4/29/2021 14:01
G3,4.78,SPL12,,4/29/2021 14:01
B4,10.4,SPL13,,4/29/2021 14:01
C4,8.56,SPL14,,4/29/2021 14:01
D4,11.2,SPL15,,4/29/2021 14:01
E4,5,SPL16,,4/29/2021 14:01
F4,4.67,SPL17,,4/29/2021 14:01
G4,5,SPL18,,4/29/2021 14:01
B5,9.89,SPL19,,4/29/2021 14:01
C5,10.1,SPL20,,4/29/2021 14:01
D5,9.44,SPL21,,4/29/2021 14:01
E5,3.56,SPL22,,4/29/2021 14:01
F5,3.78,SPL23,,4/29/2021 14:01
G5,5,SPL24,,4/29/2021 14:01
B6,4.67,SPL25,,4/29/2021 14:01
C6,3,SPL26,,4/29/2021 14:01
D6,4.22,SPL27,,4/29/2021 14:01
E6,9.44,SPL28,,4/29/2021 14:01
F6,8.11,SPL29,,4/29/2021 14:01
G6,7.56,SPL30,,4/29/2021 14:01
B7,4.33,SPL31,,4/29/2021 14:01
C7,4.56,SPL32,,4/29/2021 14:01
D7,2.89,SPL33,,4/29/2021 14:01
E7,7.11,SPL34,,4/29/2021 14:01
F7,6,SPL35,,4/29/2021 14:01
G7,8.78,SPL36,,4/29/2021 14:01
B8,4.44,SPL37,,4/29/2021 14:01
C8,3.22,SPL38,,4/29/2021 14:01
D8,3.56,SPL39,,4/29/2021 14:01
E8,6.22,SPL40,,4/29/2021 14:01
F8,7,SPL41,,4/29/2021 14:01
G8,6.44,SPL42,,4/29/2021 14:01
B9,5.33,SPL43,,4/29/2021 14:01
C9,3.44,SPL44,,4/29/2021 14:01
D9,3.22,SPL45,,4/29/2021 14:01
E9,6.67,SPL46,,4/29/2021 14:01
F9,6.56,SPL47,,4/29/2021 14:01
G9,5.67,SPL48,,4/29/2021 14:01
B10,5.33,SPL49,,4/29/2021 14:01
C10,4.22,SPL50,,4/29/2021 14:01
D10,3.89,SPL51,,4/29/2021 14:01
E10,4.78,SPL52,,4/29/2021 14:01
F10,3.78,SPL53,,4/29/2021 14:01
G10,5.22,SPL54,,4/29/2021 14:01
B11,4.67,SPL55,,4/29/2021 14:01
C11,5,SPL56,,4/29/2021 14:01
D11,5.44,SPL57,,4/29/2021 14:01
E11,4.11,SPL58,,4/29/2021 14:01
F11,3.89,SPL59,,4/29/2021 14:01
G11,4.56,SPL60,,4/29/2021 14:01
