Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,444,SPL1,,5/26/2021 14:19
C2,549,SPL2,,5/26/2021 14:19
D2,628,SPL3,,5/26/2021 14:19
E2,615,SPL4,,5/26/2021 14:19
F2,633,SPL5,,5/26/2021 14:19
G2,717,SPL6,,5/26/2021 14:19
B3,396,SPL7,,5/26/2021 14:19
C3,381,SPL8,,5/26/2021 14:19
D3,398,SPL9,,5/26/2021 14:19
E3,538,SPL10,,5/26/2021 14:19
F3,514,SPL11,,5/26/2021 14:19
G3,557,SPL12,,5/26/2021 14:19
B4,422,SPL13,,5/26/2021 14:19
C4,427,SPL14,,5/26/2021 14:19
D4,352,SPL15,,5/26/2021 14:19
E4,469,SPL16,,5/26/2021 14:19
F4,508,SPL17,,5/26/2021 14:19
G4,446,SPL18,,5/26/2021 14:19
B5,348,SPL19,,5/26/2021 14:19
C5,370,SPL20,,5/26/2021 14:19
D5,388,SPL21,,5/26/2021 14:19
E5,505,SPL22,,5/26/2021 14:19
F5,502,SPL23,,5/26/2021 14:19
G5,475,SPL24,,5/26/2021 14:19
B6,420,SPL25,,5/26/2021 14:19
C6,429,SPL26,,5/26/2021 14:19
D6,459,SPL27,,5/26/2021 14:19
E6,661,SPL28,,5/26/2021 14:19
F6,637,SPL29,,5/26/2021 14:19
G6,675,SPL30,,5/26/2021 14:19
B7,604,SPL31,,5/26/2021 14:19
C7,497,SPL32,,5/26/2021 14:19
D7,589,SPL33,,5/26/2021 14:19
E7,461,SPL34,,5/26/2021 14:19
F7,444,SPL35,,5/26/2021 14:19
G7,592,SPL36,,5/26/2021 14:19
B8,559,SPL37,,5/26/2021 14:19
C8,586,SPL38,,5/26/2021 14:19
D8,578,SPL39,,5/26/2021 14:19
E8,566,SPL40,,5/26/2021 14:19
F8,586,SPL41,,5/26/2021 14:19
G8,667,SPL42,,5/26/2021 14:19
B9,552,SPL43,,5/26/2021 14:19
C9,537,SPL44,,5/26/2021 14:19
D9,589,SPL45,,5/26/2021 14:19
E9,337,SPL46,,5/26/2021 14:19
F9,318,SPL47,,5/26/2021 14:19
G9,351,SPL48,,5/26/2021 14:19
B10,435,SPL49,,5/26/2021 14:19
C10,425,SPL50,,5/26/2021 14:19
D10,400,SPL51,,5/26/2021 14:19
E10,482,SPL52,,5/26/2021 14:19
F10,465,SPL53,,5/26/2021 14:19
G10,484,SPL54,,5/26/2021 14:19
B11,498,SPL55,,5/26/2021 14:19
C11,459,SPL56,,5/26/2021 14:19
D11,434,SPL57,,5/26/2021 14:19
E11,368,SPL58,,5/26/2021 14:19
F11,401,SPL59,,5/26/2021 14:19
G11,370,SPL60,,5/26/2021 14:19
F12,0.889,SPL61,,5/26/2021 14:19
G12,3.33,SPL62,,5/26/2021 14:19
