Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,394,SPL1,,5/26/2021 13:43
C2,522,SPL2,,5/26/2021 13:43
D2,450,SPL3,,5/26/2021 13:43
E2,463,SPL4,,5/26/2021 13:43
F2,475,SPL5,,5/26/2021 13:43
G2,469,SPL6,,5/26/2021 13:43
B3,531,SPL7,,5/26/2021 13:43
C3,501,SPL8,,5/26/2021 13:43
D3,541,SPL9,,5/26/2021 13:43
E3,493,SPL10,,5/26/2021 13:43
F3,479,SPL11,,5/26/2021 13:43
G3,494,SPL12,,5/26/2021 13:43
B4,569,SPL13,,5/26/2021 13:43
C4,529,SPL14,,5/26/2021 13:43
D4,571,SPL15,,5/26/2021 13:43
E4,507,SPL16,,5/26/2021 13:43
F4,531,SPL17,,5/26/2021 13:43
G4,511,SPL18,,5/26/2021 13:43
B5,437,SPL19,,5/26/2021 13:43
C5,445,SPL20,,5/26/2021 13:43
D5,452,SPL21,,5/26/2021 13:43
E5,504,SPL22,,5/26/2021 13:43
F5,415,SPL23,,5/26/2021 13:43
G5,443,SPL24,,5/26/2021 13:43
B6,550,SPL25,,5/26/2021 13:43
C6,548,SPL26,,5/26/2021 13:43
D6,552,SPL27,,5/26/2021 13:43
E6,427,SPL28,,5/26/2021 13:43
F6,610,SPL29,,5/26/2021 13:43
G6,625,SPL30,,5/26/2021 13:43
B7,597,SPL31,,5/26/2021 13:43
C7,593,SPL32,,5/26/2021 13:43
D7,474,SPL33,,5/26/2021 13:43
E7,531,SPL34,,5/26/2021 13:43
F7,564,SPL35,,5/26/2021 13:43
G7,577,SPL36,,5/26/2021 13:43
B8,546,SPL37,,5/26/2021 13:43
C8,537,SPL38,,5/26/2021 13:43
D8,507,SPL39,,5/26/2021 13:43
E8,499,SPL40,,5/26/2021 13:43
F8,496,SPL41,,5/26/2021 13:43
G8,469,SPL42,,5/26/2021 13:43
B9,440,SPL43,,5/26/2021 13:43
C9,415,SPL44,,5/26/2021 13:43
D9,397,SPL45,,5/26/2021 13:43
E9,330,SPL46,,5/26/2021 13:43
F9,311,SPL47,,5/26/2021 13:43
G9,310,SPL48,,5/26/2021 13:43
B10,520,SPL49,,5/26/2021 13:43
C10,514,SPL50,,5/26/2021 13:43
D10,408,SPL51,,5/26/2021 13:43
E10,308,SPL52,,5/26/2021 13:43
F10,308,SPL53,,5/26/2021 13:43
G10,310,SPL54,,5/26/2021 13:43
B11,493,SPL55,,5/26/2021 13:43
C11,351,SPL56,,5/26/2021 13:43
D11,348,SPL57,,5/26/2021 13:43
E11,332,SPL58,,5/26/2021 13:43
F11,337,SPL59,,5/26/2021 13:43
G11,344,SPL60,,5/26/2021 13:43
F12,2.78,SPL61,,5/26/2021 13:43
G12,1.89,SPL62,,5/26/2021 13:43
