Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,9.44,SPL1,,5/18/2021 16:28
C2,9,SPL2,,5/18/2021 16:28
D2,8,SPL3,,5/18/2021 16:28
E2,4,SPL4,,5/18/2021 16:28
F2,4.11,SPL5,,5/18/2021 16:28
G2,3.67,SPL6,,5/18/2021 16:28
B3,11,SPL7,,5/18/2021 16:28
C3,9.33,SPL8,,5/18/2021 16:28
D3,10.3,SPL9,,5/18/2021 16:28
E3,5.33,SPL10,,5/18/2021 16:28
F3,5.44,SPL11,,5/18/2021 16:28
G3,5,SPL12,,5/18/2021 16:28
B4,8.11,SPL13,,5/18/2021 16:28
C4,9,SPL14,,5/18/2021 16:28
D4,8.44,SPL15,,5/18/2021 16:28
E4,3.33,SPL16,,5/18/2021 16:28
F4,3.56,SPL17,,5/18/2021 16:28
G4,4.78,SPL18,,5/18/2021 16:28
B5,8.56,SPL19,,5/18/2021 16:28
C5,7.33,SPL20,,5/18/2021 16:28
D5,9,SPL21,,5/18/2021 16:28
E5,4.22,SPL22,,5/18/2021 16:28
F5,4.56,SPL23,,5/18/2021 16:28
G5,3.56,SPL24,,5/18/2021 16:28
B6,4.56,SPL25,,5/18/2021 16:28
C6,5.33,SPL26,,5/18/2021 16:28
D6,4,SPL27,,5/18/2021 16:28
E6,5.78,SPL28,,5/18/2021 16:28
F6,5.33,SPL29,,5/18/2021 16:28
G6,5.44,SPL30,,5/18/2021 16:28
B7,5.11,SPL31,,5/18/2021 16:28
C7,4.56,SPL32,,5/18/2021 16:28
D7,4,SPL33,,5/18/2021 16:28
E7,7.11,SPL34,,5/18/2021 16:28
F7,8,SPL35,,5/18/2021 16:28
G7,6,SPL36,,5/18/2021 16:28
B8,4.44,SPL37,,5/18/2021 16:28
C8,5.67,SPL38,,5/18/2021 16:28
D8,6.89,SPL39,,5/18/2021 16:28
E8,5.67,SPL40,,5/18/2021 16:28
F8,5.44,SPL41,,5/18/2021 16:28
G8,3.89,SPL42,,5/18/2021 16:28
B9,5.78,SPL43,,5/18/2021 16:28
C9,4.22,SPL44,,5/18/2021 16:28
D9,4.11,SPL45,,5/18/2021 16:28
E9,6.44,SPL46,,5/18/2021 16:28
F9,5.22,SPL47,,5/18/2021 16:28
G9,7,SPL48,,5/18/2021 16:28
B10,5.56,SPL49,,5/18/2021 16:28
C10,4.33,SPL50,,5/18/2021 16:28
D10,5.44,SPL51,,5/18/2021 16:28
E10,5.56,SPL52,,5/18/2021 16:28
F10,5.67,SPL53,,5/18/2021 16:28
G10,6.56,SPL54,,5/18/2021 16:28
B11,4.67,SPL55,,5/18/2021 16:28
C11,6.89,SPL56,,5/18/2021 16:28
D11,5.44,SPL57,,5/18/2021 16:28
E11,6,SPL58,,5/18/2021 16:28
F11,5.56,SPL59,,5/18/2021 16:28
G11,6.78,SPL60,,5/18/2021 16:28
F12,2.67,SPL61,,5/18/2021 16:28
G12,3,SPL62,,5/18/2021 16:28
