Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,29.4,SPL1,,5/19/2021 13:32
C2,16.7,SPL2,,5/19/2021 13:32
D2,17.7,SPL3,,5/19/2021 13:32
E2,9.89,SPL4,,5/19/2021 13:32
F2,12.2,SPL5,,5/19/2021 13:32
G2,10.8,SPL6,,5/19/2021 13:32
B3,17.3,SPL7,,5/19/2021 13:32
C3,15.6,SPL8,,5/19/2021 13:32
D3,12.8,SPL9,,5/19/2021 13:32
E3,10.4,SPL10,,5/19/2021 13:32
F3,11.1,SPL11,,5/19/2021 13:32
G3,11.6,SPL12,,5/19/2021 13:32
B4,15.2,SPL13,,5/19/2021 13:32
C4,14.6,SPL14,,5/19/2021 13:32
D4,13.6,SPL15,,5/19/2021 13:32
E4,11.8,SPL16,,5/19/2021 13:32
F4,12.1,SPL17,,5/19/2021 13:32
G4,12.4,SPL18,,5/19/2021 13:32
B5,12.6,SPL19,,5/19/2021 13:32
C5,11.4,SPL20,,5/19/2021 13:32
D5,17.9,SPL21,,5/19/2021 13:32
E5,9.89,SPL22,,5/19/2021 13:32
F5,11,SPL23,,5/19/2021 13:32
G5,9.78,SPL24,,5/19/2021 13:32
B6,15.6,SPL25,,5/19/2021 13:32
C6,15.3,SPL26,,5/19/2021 13:32
D6,14.9,SPL27,,5/19/2021 13:32
E6,6.78,SPL28,,5/19/2021 13:32
F6,9.11,SPL29,,5/19/2021 13:32
G6,7.89,SPL30,,5/19/2021 13:32
B7,16,SPL31,,5/19/2021 13:32
C7,18,SPL32,,5/19/2021 13:32
D7,15.3,SPL33,,5/19/2021 13:32
E7,9.89,SPL34,,5/19/2021 13:32
F7,9,SPL35,,5/19/2021 13:32
G7,9,SPL36,,5/19/2021 13:32
B8,15.2,SPL37,,5/19/2021 13:32
C8,13,SPL38,,5/19/2021 13:32
D8,9.44,SPL39,,5/19/2021 13:32
E8,11.2,SPL40,,5/19/2021 13:32
F8,10,SPL41,,5/19/2021 13:32
G8,10.7,SPL42,,5/19/2021 13:32
B9,16.6,SPL43,,5/19/2021 13:32
C9,11,SPL44,,5/19/2021 13:32
D9,12,SPL45,,5/19/2021 13:32
E9,9.33,SPL46,,5/19/2021 13:32
F9,7.33,SPL47,,5/19/2021 13:32
G9,9.33,SPL48,,5/19/2021 13:32
B10,14.6,SPL49,,5/19/2021 13:32
C10,11.1,SPL50,,5/19/2021 13:32
D10,12.1,SPL51,,5/19/2021 13:32
E10,12.7,SPL52,,5/19/2021 13:32
F10,11,SPL53,,5/19/2021 13:32
G10,10.8,SPL54,,5/19/2021 13:32
B11,13.4,SPL55,,5/19/2021 13:32
C11,12.3,SPL56,,5/19/2021 13:32
D11,11.6,SPL57,,5/19/2021 13:32
E11,8.89,SPL58,,5/19/2021 13:32
F11,11.9,SPL59,,5/19/2021 13:32
G11,12.6,SPL60,,5/19/2021 13:32
F12,1.78,SPL61,,5/19/2021 13:32
G12,0.778,SPL62,,5/19/2021 13:32
