Well,"Mean RFU [ChlA_100:460,685]",Well ID,Name,Reading Date/Time
B2,247,SPL1,,5/22/2021 17:51
C2,217,SPL2,,5/22/2021 17:51
D2,238,SPL3,,5/22/2021 17:51
E2,319,SPL4,,5/22/2021 17:51
F2,311,SPL5,,5/22/2021 17:51
G2,404,SPL6,,5/22/2021 17:51
B3,247,SPL7,,5/22/2021 17:51
C3,245,SPL8,,5/22/2021 17:51
D3,266,SPL9,,5/22/2021 17:51
E3,365,SPL10,,5/22/2021 17:51
F3,349,SPL11,,5/22/2021 17:51
G3,423,SPL12,,5/22/2021 17:51
B4,228,SPL13,,5/22/2021 17:51
C4,231,SPL14,,5/22/2021 17:51
D4,230,SPL15,,5/22/2021 17:51
E4,329,SPL16,,5/22/2021 17:51
F4,308,SPL17,,5/22/2021 17:51
G4,369,SPL18,,5/22/2021 17:51
B5,191,SPL19,,5/22/2021 17:51
C5,203,SPL20,,5/22/2021 17:51
D5,217,SPL21,,5/22/2021 17:51
E5,303,SPL22,,5/22/2021 17:51
F5,331,SPL23,,5/22/2021 17:51
G5,315,SPL24,,5/22/2021 17:51
B6,325,SPL25,,5/22/2021 17:51
C6,314,SPL26,,5/22/2021 17:51
D6,306,SPL27,,5/22/2021 17:51
E6,306,SPL28,,5/22/2021 17:51
F6,296,SPL29,,5/22/2021 17:51
G6,329,SPL30,,5/22/2021 17:51
B7,295,SPL31,,5/22/2021 17:51
C7,298,SPL32,,5/22/2021 17:51
D7,274,SPL33,,5/22/2021 17:51
E7,294,SPL34,,5/22/2021 17:51
F7,257,SPL35,,5/22/2021 17:51
G7,258,SPL36,,5/22/2021 17:51
B8,266,SPL37,,5/22/2021 17:51
C8,246,SPL38,,5/22/2021 17:51
D8,251,SPL39,,5/22/2021 17:51
E8,290,SPL40,,5/22/2021 17:51
F8,283,SPL41,,5/22/2021 17:51
G8,291,SPL42,,5/22/2021 17:51
B9,298,SPL43,,5/22/2021 17:51
C9,292,SPL44,,5/22/2021 17:51
D9,292,SPL45,,5/22/2021 17:51
E9,159,SPL46,,5/22/2021 17:51
F9,159,SPL47,,5/22/2021 17:51
G9,171,SPL48,,5/22/2021 17:51
B10,302,SPL49,,5/22/2021 17:51
C10,283,SPL50,,5/22/2021 17:51
D10,298,SPL51,,5/22/2021 17:51
E10,268,SPL52,,5/22/2021 17:51
F10,305,SPL53,,5/22/2021 17:51
G10,290,SPL54,,5/22/2021 17:51
B11,269,SPL55,,5/22/2021 17:51
C11,281,SPL56,,5/22/2021 17:51
D11,261,SPL57,,5/22/2021 17:51
E11,220,SPL58,,5/22/2021 17:51
F11,217,SPL59,,5/22/2021 17:51
G11,223,SPL60,,5/22/2021 17:51
F12,2.56,SPL61,,5/22/2021 17:51
G12,2.11,SPL62,,5/22/2021 17:51
