"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",1.56,"SPL1",2021-02-22 12:08:51
"C2",0.778,"SPL2",2021-02-22 12:08:51
"D2",507,"SPL3",2021-02-22 12:08:51
"E2",526,"SPL4",2021-02-22 12:08:51
"F2",520,"SPL5",2021-02-22 12:08:51
"G2",513,"SPL6",2021-02-22 12:08:51
"B3",600,"SPL7",2021-02-22 12:08:51
"C3",513,"SPL8",2021-02-22 12:08:51
"D3",516,"SPL9",2021-02-22 12:08:51
"E3",523,"SPL10",2021-02-22 12:08:51
"F3",585,"SPL11",2021-02-22 12:08:51
"G3",536,"SPL12",2021-02-22 12:08:51
"B4",607,"SPL13",2021-02-22 12:08:51
"C4",542,"SPL14",2021-02-22 12:08:51
"D4",401,"SPL15",2021-02-22 12:08:51
"E4",594,"SPL16",2021-02-22 12:08:51
"F4",643,"SPL17",2021-02-22 12:08:51
"G4",611,"SPL18",2021-02-22 12:08:51
"B5",571,"SPL19",2021-02-22 12:08:51
"C5",533,"SPL20",2021-02-22 12:08:51
"D5",533,"SPL21",2021-02-22 12:08:51
"E5",574,"SPL22",2021-02-22 12:08:51
"F5",572,"SPL23",2021-02-22 12:08:51
"G5",615,"SPL24",2021-02-22 12:08:51
"B6",529,"SPL25",2021-02-22 12:08:51
"C6",519,"SPL26",2021-02-22 12:08:51
"D6",513,"SPL27",2021-02-22 12:08:51
"E6",575,"SPL28",2021-02-22 12:08:51
"F6",581,"SPL29",2021-02-22 12:08:51
"G6",630,"SPL30",2021-02-22 12:08:51
"B7",525,"SPL31",2021-02-22 12:08:51
"C7",493,"SPL32",2021-02-22 12:08:51
"D7",513,"SPL33",2021-02-22 12:08:51
"E7",517,"SPL34",2021-02-22 12:08:51
"F7",566,"SPL35",2021-02-22 12:08:51
"G7",637,"SPL36",2021-02-22 12:08:51
"B8",554,"SPL37",2021-02-22 12:08:51
"C8",460,"SPL38",2021-02-22 12:08:51
"D8",517,"SPL39",2021-02-22 12:08:51
"E8",564,"SPL40",2021-02-22 12:08:51
"F8",446,"SPL41",2021-02-22 12:08:51
"G8",585,"SPL42",2021-02-22 12:08:51
"B9",525,"SPL43",2021-02-22 12:08:51
"C9",543,"SPL44",2021-02-22 12:08:51
"D9",514,"SPL45",2021-02-22 12:08:51
"E9",505,"SPL46",2021-02-22 12:08:51
"F9",460,"SPL47",2021-02-22 12:08:51
"G9",561,"SPL48",2021-02-22 12:08:51
"B10",441,"SPL49",2021-02-22 12:08:51
"C10",486,"SPL50",2021-02-22 12:08:51
"D10",527,"SPL51",2021-02-22 12:08:51
"E10",433,"SPL52",2021-02-22 12:08:51
"F10",420,"SPL53",2021-02-22 12:08:51
"G10",529,"SPL54",2021-02-22 12:08:51
"B11",538,"SPL55",2021-02-22 12:08:51
"C11",501,"SPL56",2021-02-22 12:08:51
"D11",467,"SPL57",2021-02-22 12:08:51
"E11",482,"SPL58",2021-02-22 12:08:51
"F11",412,"SPL59",2021-02-22 12:08:51
"G11",463,"SPL60",2021-02-22 12:08:51
