"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",4,"SPL1",2020-02-10 15:44:16
"C2",4,"SPL2",2020-02-10 15:44:16
"D2",6,"SPL3",2020-02-10 15:44:16
"E2",5,"SPL4",2020-02-10 15:44:16
"F2",5,"SPL5",2020-02-10 15:44:16
"G2",4,"SPL6",2020-02-10 15:44:16
"B3",4,"SPL7",2020-02-10 15:44:16
"C3",4,"SPL8",2020-02-10 15:44:16
"D3",4,"SPL9",2020-02-10 15:44:16
"E3",4,"SPL10",2020-02-10 15:44:16
"F3",4,"SPL11",2020-02-10 15:44:16
"G3",5,"SPL12",2020-02-10 15:44:16
"B4",5,"SPL13",2020-02-10 15:44:16
"C4",4,"SPL14",2020-02-10 15:44:16
"D4",4,"SPL15",2020-02-10 15:44:16
"E4",5,"SPL16",2020-02-10 15:44:16
"F4",4,"SPL17",2020-02-10 15:44:16
"G4",5,"SPL18",2020-02-10 15:44:16
"B5",3,"SPL19",2020-02-10 15:44:16
"C5",5,"SPL20",2020-02-10 15:44:16
"D5",5,"SPL21",2020-02-10 15:44:16
"E5",4,"SPL22",2020-02-10 15:44:16
"F5",5,"SPL23",2020-02-10 15:44:16
"G5",4,"SPL24",2020-02-10 15:44:16
"B6",5,"SPL25",2020-02-10 15:44:16
"C6",5,"SPL26",2020-02-10 15:44:16
"D6",4,"SPL27",2020-02-10 15:44:16
"E6",3,"SPL28",2020-02-10 15:44:16
"F6",5,"SPL29",2020-02-10 15:44:16
"G6",5,"SPL30",2020-02-10 15:44:16
"B7",5,"SPL31",2020-02-10 15:44:16
"C7",4,"SPL32",2020-02-10 15:44:16
"D7",6,"SPL33",2020-02-10 15:44:16
"E7",4,"SPL34",2020-02-10 15:44:16
"F7",3,"SPL35",2020-02-10 15:44:16
"G7",4,"SPL36",2020-02-10 15:44:16
"B8",5,"SPL37",2020-02-10 15:44:16
"C8",4,"SPL38",2020-02-10 15:44:16
"D8",4,"SPL39",2020-02-10 15:44:16
"E8",4,"SPL40",2020-02-10 15:44:16
"F8",5,"SPL41",2020-02-10 15:44:16
"G8",4,"SPL42",2020-02-10 15:44:16
"B9",5,"SPL43",2020-02-10 15:44:16
"C9",4,"SPL44",2020-02-10 15:44:16
"D9",5,"SPL45",2020-02-10 15:44:16
"E9",4,"SPL46",2020-02-10 15:44:16
"F9",4,"SPL47",2020-02-10 15:44:16
"G9",5,"SPL48",2020-02-10 15:44:16
"B10",4,"SPL49",2020-02-10 15:44:16
"C10",4,"SPL50",2020-02-10 15:44:16
"D10",5,"SPL51",2020-02-10 15:44:16
"E10",4,"SPL52",2020-02-10 15:44:16
"F10",6,"SPL53",2020-02-10 15:44:16
"G10",5,"SPL54",2020-02-10 15:44:16
"B11",3,"SPL55",2020-02-10 15:44:16
"C11",4,"SPL56",2020-02-10 15:44:16
"D11",4,"SPL57",2020-02-10 15:44:16
"E11",4,"SPL58",2020-02-10 15:44:16
"F11",2,"SPL59",2020-02-10 15:44:16
"G11",2,"SPL60",2020-02-10 15:44:16
