"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",75,"SPL1",2020-02-14 11:18:36
"C2",79,"SPL2",2020-02-14 11:18:36
"D2",75,"SPL3",2020-02-14 11:18:36
"E2",70,"SPL4",2020-02-14 11:18:36
"F2",70,"SPL5",2020-02-14 11:18:36
"G2",72,"SPL6",2020-02-14 11:18:36
"B3",62,"SPL7",2020-02-14 11:18:36
"C3",64,"SPL8",2020-02-14 11:18:36
"D3",70,"SPL9",2020-02-14 11:18:36
"E3",57,"SPL10",2020-02-14 11:18:36
"F3",61,"SPL11",2020-02-14 11:18:36
"G3",64,"SPL12",2020-02-14 11:18:36
"B4",59,"SPL13",2020-02-14 11:18:36
"C4",53,"SPL14",2020-02-14 11:18:36
"D4",58,"SPL15",2020-02-14 11:18:36
"E4",58,"SPL16",2020-02-14 11:18:36
"F4",62,"SPL17",2020-02-14 11:18:36
"G4",65,"SPL18",2020-02-14 11:18:36
"B5",59,"SPL19",2020-02-14 11:18:36
"C5",61,"SPL20",2020-02-14 11:18:36
"D5",58,"SPL21",2020-02-14 11:18:36
"E5",63,"SPL22",2020-02-14 11:18:36
"F5",60,"SPL23",2020-02-14 11:18:36
"G5",69,"SPL24",2020-02-14 11:18:36
"B6",56,"SPL25",2020-02-14 11:18:36
"C6",64,"SPL26",2020-02-14 11:18:36
"D6",62,"SPL27",2020-02-14 11:18:36
"E6",88,"SPL28",2020-02-14 11:18:36
"F6",86,"SPL29",2020-02-14 11:18:36
"G6",103,"SPL30",2020-02-14 11:18:36
"B7",64,"SPL31",2020-02-14 11:18:36
"C7",80,"SPL32",2020-02-14 11:18:36
"D7",71,"SPL33",2020-02-14 11:18:36
"E7",69,"SPL34",2020-02-14 11:18:36
"F7",67,"SPL35",2020-02-14 11:18:36
"G7",64,"SPL36",2020-02-14 11:18:36
"B8",68,"SPL37",2020-02-14 11:18:36
"C8",58,"SPL38",2020-02-14 11:18:36
"D8",64,"SPL39",2020-02-14 11:18:36
"E8",67,"SPL40",2020-02-14 11:18:36
"F8",57,"SPL41",2020-02-14 11:18:36
"G8",62,"SPL42",2020-02-14 11:18:36
"B9",99,"SPL43",2020-02-14 11:18:36
"C9",106,"SPL44",2020-02-14 11:18:36
"D9",96,"SPL45",2020-02-14 11:18:36
"E9",75,"SPL46",2020-02-14 11:18:36
"F9",77,"SPL47",2020-02-14 11:18:36
"G9",80,"SPL48",2020-02-14 11:18:36
"B10",73,"SPL49",2020-02-14 11:18:36
"C10",65,"SPL50",2020-02-14 11:18:36
"D10",63,"SPL51",2020-02-14 11:18:36
"E10",67,"SPL52",2020-02-14 11:18:36
"F10",77,"SPL53",2020-02-14 11:18:36
"G10",79,"SPL54",2020-02-14 11:18:36
"B11",64,"SPL55",2020-02-14 11:18:36
"C11",64,"SPL56",2020-02-14 11:18:36
"D11",64,"SPL57",2020-02-14 11:18:36
"E11",63,"SPL58",2020-02-14 11:18:36
"F11",2,"SPL59",2020-02-14 11:18:36
"G11",1,"SPL60",2020-02-14 11:18:36
