"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",4,"SPL1",2020-02-11 09:43:07
"C2",5,"SPL2",2020-02-11 09:43:07
"D2",5,"SPL3",2020-02-11 09:43:07
"E2",5,"SPL4",2020-02-11 09:43:07
"F2",5,"SPL5",2020-02-11 09:43:07
"G2",4,"SPL6",2020-02-11 09:43:07
"B3",4,"SPL7",2020-02-11 09:43:07
"C3",5,"SPL8",2020-02-11 09:43:07
"D3",5,"SPL9",2020-02-11 09:43:07
"E3",5,"SPL10",2020-02-11 09:43:07
"F3",5,"SPL11",2020-02-11 09:43:07
"G3",5,"SPL12",2020-02-11 09:43:07
"B4",6,"SPL13",2020-02-11 09:43:07
"C4",5,"SPL14",2020-02-11 09:43:07
"D4",5,"SPL15",2020-02-11 09:43:07
"E4",5,"SPL16",2020-02-11 09:43:07
"F4",6,"SPL17",2020-02-11 09:43:07
"G4",5,"SPL18",2020-02-11 09:43:07
"B5",5,"SPL19",2020-02-11 09:43:07
"C5",5,"SPL20",2020-02-11 09:43:07
"D5",4,"SPL21",2020-02-11 09:43:07
"E5",5,"SPL22",2020-02-11 09:43:07
"F5",5,"SPL23",2020-02-11 09:43:07
"G5",5,"SPL24",2020-02-11 09:43:07
"B6",4,"SPL25",2020-02-11 09:43:07
"C6",4,"SPL26",2020-02-11 09:43:07
"D6",5,"SPL27",2020-02-11 09:43:07
"E6",5,"SPL28",2020-02-11 09:43:07
"F6",5,"SPL29",2020-02-11 09:43:07
"G6",5,"SPL30",2020-02-11 09:43:07
"B7",5,"SPL31",2020-02-11 09:43:07
"C7",4,"SPL32",2020-02-11 09:43:07
"D7",4,"SPL33",2020-02-11 09:43:07
"E7",5,"SPL34",2020-02-11 09:43:07
"F7",5,"SPL35",2020-02-11 09:43:07
"G7",4,"SPL36",2020-02-11 09:43:07
"B8",5,"SPL37",2020-02-11 09:43:07
"C8",5,"SPL38",2020-02-11 09:43:07
"D8",6,"SPL39",2020-02-11 09:43:07
"E8",4,"SPL40",2020-02-11 09:43:07
"F8",5,"SPL41",2020-02-11 09:43:07
"G8",4,"SPL42",2020-02-11 09:43:07
"B9",5,"SPL43",2020-02-11 09:43:07
"C9",5,"SPL44",2020-02-11 09:43:07
"D9",4,"SPL45",2020-02-11 09:43:07
"E9",6,"SPL46",2020-02-11 09:43:07
"F9",6,"SPL47",2020-02-11 09:43:07
"G9",6,"SPL48",2020-02-11 09:43:07
"B10",6,"SPL49",2020-02-11 09:43:07
"C10",4,"SPL50",2020-02-11 09:43:07
"D10",5,"SPL51",2020-02-11 09:43:07
"E10",5,"SPL52",2020-02-11 09:43:07
"F10",4,"SPL53",2020-02-11 09:43:07
"G10",5,"SPL54",2020-02-11 09:43:07
"B11",5,"SPL55",2020-02-11 09:43:07
"C11",4,"SPL56",2020-02-11 09:43:07
"D11",4,"SPL57",2020-02-11 09:43:07
"E11",4,"SPL58",2020-02-11 09:43:07
"F11",1,"SPL59",2020-02-11 09:43:07
"G11",2,"SPL60",2020-02-11 09:43:07
