"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",4,"SPL1",2021-02-09 11:54:38
"C2",3,"SPL2",2021-02-09 11:54:38
"D2",3,"SPL3",2021-02-09 11:54:38
"E2",4,"SPL4",2021-02-09 11:54:38
"F2",3,"SPL5",2021-02-09 11:54:38
"G2",4,"SPL6",2021-02-09 11:54:38
"B3",4,"SPL7",2021-02-09 11:54:38
"C3",4,"SPL8",2021-02-09 11:54:38
"D3",3,"SPL9",2021-02-09 11:54:38
"E3",4,"SPL10",2021-02-09 11:54:38
"F3",4,"SPL11",2021-02-09 11:54:38
"G3",3,"SPL12",2021-02-09 11:54:38
"B4",4,"SPL13",2021-02-09 11:54:38
"C4",3,"SPL14",2021-02-09 11:54:38
"D4",3,"SPL15",2021-02-09 11:54:38
"E4",3,"SPL16",2021-02-09 11:54:38
"F4",3,"SPL17",2021-02-09 11:54:38
"G4",3,"SPL18",2021-02-09 11:54:38
"B5",3,"SPL19",2021-02-09 11:54:38
"C5",3,"SPL20",2021-02-09 11:54:38
"D5",4,"SPL21",2021-02-09 11:54:38
"E5",4,"SPL22",2021-02-09 11:54:38
"F5",3,"SPL23",2021-02-09 11:54:38
"G5",3,"SPL24",2021-02-09 11:54:38
"B6",4,"SPL25",2021-02-09 11:54:38
"C6",3,"SPL26",2021-02-09 11:54:38
"D6",3,"SPL27",2021-02-09 11:54:38
"E6",4,"SPL28",2021-02-09 11:54:38
"F6",3,"SPL29",2021-02-09 11:54:38
"G6",3,"SPL30",2021-02-09 11:54:38
"B7",3,"SPL31",2021-02-09 11:54:38
"C7",3,"SPL32",2021-02-09 11:54:38
"D7",3,"SPL33",2021-02-09 11:54:38
"E7",2,"SPL34",2021-02-09 11:54:38
"F7",4,"SPL35",2021-02-09 11:54:38
"G7",4,"SPL36",2021-02-09 11:54:38
"B8",3,"SPL37",2021-02-09 11:54:38
"C8",4,"SPL38",2021-02-09 11:54:38
"D8",3,"SPL39",2021-02-09 11:54:38
"E8",4,"SPL40",2021-02-09 11:54:38
"F8",4,"SPL41",2021-02-09 11:54:38
"G8",3,"SPL42",2021-02-09 11:54:38
"B9",3,"SPL43",2021-02-09 11:54:38
"C9",4,"SPL44",2021-02-09 11:54:38
"D9",4,"SPL45",2021-02-09 11:54:38
"E9",3,"SPL46",2021-02-09 11:54:38
"F9",3,"SPL47",2021-02-09 11:54:38
"G9",3,"SPL48",2021-02-09 11:54:38
"B10",4,"SPL49",2021-02-09 11:54:38
"C10",3,"SPL50",2021-02-09 11:54:38
"D10",3,"SPL51",2021-02-09 11:54:38
"E10",3,"SPL52",2021-02-09 11:54:38
"F10",4,"SPL53",2021-02-09 11:54:38
"G10",3,"SPL54",2021-02-09 11:54:38
"B11",4,"SPL55",2021-02-09 11:54:38
"C11",4,"SPL56",2021-02-09 11:54:38
"D11",3,"SPL57",2021-02-09 11:54:38
"E11",3,"SPL58",2021-02-09 11:54:38
"F11",2,"SPL59",2021-02-09 11:54:38
"G11",3,"SPL60",2021-02-09 11:54:38
