"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",457,"SPL1",2021-02-19 11:11:52
"C2",166,"SPL2",2021-02-19 11:11:52
"D2",574,"SPL3",2021-02-19 11:11:52
"E2",342,"SPL4",2021-02-19 11:11:52
"F2",65.9,"SPL5",2021-02-19 11:11:52
"G2",446,"SPL6",2021-02-19 11:11:52
"B3",424,"SPL7",2021-02-19 11:11:52
"C3",135,"SPL8",2021-02-19 11:11:52
"D3",479,"SPL9",2021-02-19 11:11:52
"E3",335,"SPL10",2021-02-19 11:11:52
"F3",58.3,"SPL11",2021-02-19 11:11:52
"G3",435,"SPL12",2021-02-19 11:11:52
"B4",419,"SPL13",2021-02-19 11:11:52
"C4",146,"SPL14",2021-02-19 11:11:52
"D4",441,"SPL15",2021-02-19 11:11:52
"E4",347,"SPL16",2021-02-19 11:11:52
"F4",422,"SPL17",2021-02-19 11:11:52
"G4",498,"SPL18",2021-02-19 11:11:52
"B5",558,"SPL19",2021-02-19 11:11:52
"C5",44.7,"SPL20",2021-02-19 11:11:52
"D5",342,"SPL21",2021-02-19 11:11:52
"E5",434,"SPL22",2021-02-19 11:11:52
"F5",519,"SPL23",2021-02-19 11:11:52
"G5",407,"SPL24",2021-02-19 11:11:52
"B6",526,"SPL25",2021-02-19 11:11:52
"C6",52.1,"SPL26",2021-02-19 11:11:52
"D6",499,"SPL27",2021-02-19 11:11:52
"E6",330,"SPL28",2021-02-19 11:11:52
"F6",1277,"SPL29",2021-02-19 11:11:52
"G6",1335,"SPL30",2021-02-19 11:11:52
"B7",551,"SPL31",2021-02-19 11:11:52
"C7",48.8,"SPL32",2021-02-19 11:11:52
"D7",367,"SPL33",2021-02-19 11:11:52
"E7",387,"SPL34",2021-02-19 11:11:52
"F7",515,"SPL35",2021-02-19 11:11:52
"G7",434,"SPL36",2021-02-19 11:11:52
"B8",423,"SPL37",2021-02-19 11:11:52
"C8",421,"SPL38",2021-02-19 11:11:52
"D8",468,"SPL39",2021-02-19 11:11:52
"E8",440,"SPL40",2021-02-19 11:11:52
"F8",301,"SPL41",2021-02-19 11:11:52
"G8",378,"SPL42",2021-02-19 11:11:52
"B9",444,"SPL43",2021-02-19 11:11:52
"C9",405,"SPL44",2021-02-19 11:11:52
"D9",456,"SPL45",2021-02-19 11:11:52
"E9",447,"SPL46",2021-02-19 11:11:52
"F9",388,"SPL47",2021-02-19 11:11:52
"G9",382,"SPL48",2021-02-19 11:11:52
"B10",443,"SPL49",2021-02-19 11:11:52
"C10",427,"SPL50",2021-02-19 11:11:52
"D10",469,"SPL51",2021-02-19 11:11:52
"E10",451,"SPL52",2021-02-19 11:11:52
"F10",316,"SPL53",2021-02-19 11:11:52
"G10",318,"SPL54",2021-02-19 11:11:52
"B11",422,"SPL55",2021-02-19 11:11:52
"C11",426,"SPL56",2021-02-19 11:11:52
"D11",322,"SPL57",2021-02-19 11:11:52
"E11",408,"SPL58",2021-02-19 11:11:52
"F11",2.11,"SPL59",2021-02-19 11:11:52
"G11",1.78,"SPL60",2021-02-19 11:11:52
