"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",8.22,"SPL1",2021-02-24 14:47:01
"C2",8.78,"SPL2",2021-02-24 14:47:01
"D2",10,"SPL3",2021-02-24 14:47:01
"E2",8,"SPL4",2021-02-24 14:47:01
"F2",7.44,"SPL5",2021-02-24 14:47:01
"G2",9.22,"SPL6",2021-02-24 14:47:01
"B3",7.89,"SPL7",2021-02-24 14:47:01
"C3",5.89,"SPL8",2021-02-24 14:47:01
"D3",9.22,"SPL9",2021-02-24 14:47:01
"E3",10.3,"SPL10",2021-02-24 14:47:01
"F3",6.67,"SPL11",2021-02-24 14:47:01
"G3",10.6,"SPL12",2021-02-24 14:47:01
"B4",9.33,"SPL13",2021-02-24 14:47:01
"C4",6.89,"SPL14",2021-02-24 14:47:01
"D4",10.7,"SPL15",2021-02-24 14:47:01
"E4",8.44,"SPL16",2021-02-24 14:47:01
"F4",8.67,"SPL17",2021-02-24 14:47:01
"G4",10.9,"SPL18",2021-02-24 14:47:01
"B5",8.78,"SPL19",2021-02-24 14:47:01
"C5",10.7,"SPL20",2021-02-24 14:47:01
"D5",12.8,"SPL21",2021-02-24 14:47:01
"E5",9.11,"SPL22",2021-02-24 14:47:01
"F5",10.3,"SPL23",2021-02-24 14:47:01
"G5",6.67,"SPL24",2021-02-24 14:47:01
"B6",11,"SPL25",2021-02-24 14:47:01
"C6",12.9,"SPL26",2021-02-24 14:47:01
"D6",14.4,"SPL27",2021-02-24 14:47:01
"E6",11.7,"SPL28",2021-02-24 14:47:01
"F6",8.78,"SPL29",2021-02-24 14:47:01
"G6",7.22,"SPL30",2021-02-24 14:47:01
"B7",11.4,"SPL31",2021-02-24 14:47:01
"C7",10.2,"SPL32",2021-02-24 14:47:01
"D7",15,"SPL33",2021-02-24 14:47:01
"E7",8.56,"SPL34",2021-02-24 14:47:01
"F7",10.4,"SPL35",2021-02-24 14:47:01
"G7",9,"SPL36",2021-02-24 14:47:01
"B8",9.44,"SPL37",2021-02-24 14:47:01
"C8",6,"SPL38",2021-02-24 14:47:01
"D8",13.4,"SPL39",2021-02-24 14:47:01
"E8",9.67,"SPL40",2021-02-24 14:47:01
"F8",9.78,"SPL41",2021-02-24 14:47:01
"G8",9.89,"SPL42",2021-02-24 14:47:01
"B9",9.78,"SPL43",2021-02-24 14:47:01
"C9",7.44,"SPL44",2021-02-24 14:47:01
"D9",12.8,"SPL45",2021-02-24 14:47:01
"E9",7.33,"SPL46",2021-02-24 14:47:01
"F9",9.56,"SPL47",2021-02-24 14:47:01
"G9",10,"SPL48",2021-02-24 14:47:01
"B10",10.6,"SPL49",2021-02-24 14:47:01
"C10",7.78,"SPL50",2021-02-24 14:47:01
"D10",12,"SPL51",2021-02-24 14:47:01
"E10",12.1,"SPL52",2021-02-24 14:47:01
"F10",9.89,"SPL53",2021-02-24 14:47:01
"G10",10.1,"SPL54",2021-02-24 14:47:01
"B11",8.89,"SPL55",2021-02-24 14:47:01
"C11",8.89,"SPL56",2021-02-24 14:47:01
"D11",9.22,"SPL57",2021-02-24 14:47:01
"E11",8.89,"SPL58",2021-02-24 14:47:01
"F11",2.67,"SPL59",2021-02-24 14:47:01
"G11",2.56,"SPL60",2021-02-24 14:47:01
