"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",48,"SPL1",2021-02-26 15:51:26
"C2",18.7,"SPL2",2021-02-26 15:51:26
"D2",47.4,"SPL3",2021-02-26 15:51:26
"E2",38.9,"SPL4",2021-02-26 15:51:26
"F2",25.3,"SPL5",2021-02-26 15:51:26
"G2",56.7,"SPL6",2021-02-26 15:51:26
"B3",47.9,"SPL7",2021-02-26 15:51:26
"C3",17.4,"SPL8",2021-02-26 15:51:26
"D3",47.9,"SPL9",2021-02-26 15:51:26
"E3",28.2,"SPL10",2021-02-26 15:51:26
"F3",29.4,"SPL11",2021-02-26 15:51:26
"G3",67.2,"SPL12",2021-02-26 15:51:26
"B4",40.6,"SPL13",2021-02-26 15:51:26
"C4",18.9,"SPL14",2021-02-26 15:51:26
"D4",46.4,"SPL15",2021-02-26 15:51:26
"E4",28.4,"SPL16",2021-02-26 15:51:26
"F4",33.1,"SPL17",2021-02-26 15:51:26
"G4",65,"SPL18",2021-02-26 15:51:26
"B5",52,"SPL19",2021-02-26 15:51:26
"C5",66.3,"SPL20",2021-02-26 15:51:26
"D5",90.1,"SPL21",2021-02-26 15:51:26
"E5",40.1,"SPL22",2021-02-26 15:51:26
"F5",31,"SPL23",2021-02-26 15:51:26
"G5",12.7,"SPL24",2021-02-26 15:51:26
"B6",48.7,"SPL25",2021-02-26 15:51:26
"C6",59.9,"SPL26",2021-02-26 15:51:26
"D6",114,"SPL27",2021-02-26 15:51:26
"E6",39.2,"SPL28",2021-02-26 15:51:26
"F6",35.6,"SPL29",2021-02-26 15:51:26
"G6",12.9,"SPL30",2021-02-26 15:51:26
"B7",55.6,"SPL31",2021-02-26 15:51:26
"C7",47.3,"SPL32",2021-02-26 15:51:26
"D7",115,"SPL33",2021-02-26 15:51:26
"E7",40.4,"SPL34",2021-02-26 15:51:26
"F7",36,"SPL35",2021-02-26 15:51:26
"G7",17,"SPL36",2021-02-26 15:51:26
"B8",39.9,"SPL37",2021-02-26 15:51:26
"C8",41.8,"SPL38",2021-02-26 15:51:26
"D8",93.1,"SPL39",2021-02-26 15:51:26
"E8",46.1,"SPL40",2021-02-26 15:51:26
"F8",45.8,"SPL41",2021-02-26 15:51:26
"G8",36.2,"SPL42",2021-02-26 15:51:26
"B9",36,"SPL43",2021-02-26 15:51:26
"C9",42.1,"SPL44",2021-02-26 15:51:26
"D9",99.6,"SPL45",2021-02-26 15:51:26
"E9",36.9,"SPL46",2021-02-26 15:51:26
"F9",43.9,"SPL47",2021-02-26 15:51:26
"G9",38.2,"SPL48",2021-02-26 15:51:26
"B10",37.8,"SPL49",2021-02-26 15:51:26
"C10",38.7,"SPL50",2021-02-26 15:51:26
"D10",91.9,"SPL51",2021-02-26 15:51:26
"E10",43.3,"SPL52",2021-02-26 15:51:26
"F10",42.8,"SPL53",2021-02-26 15:51:26
"G10",41.9,"SPL54",2021-02-26 15:51:26
"B11",39.6,"SPL55",2021-02-26 15:51:26
"C11",33.7,"SPL56",2021-02-26 15:51:26
"D11",37.2,"SPL57",2021-02-26 15:51:26
"E11",39.2,"SPL58",2021-02-26 15:51:26
"F11",1.67,"SPL59",2021-02-26 15:51:26
"G11",2.44,"SPL60",2021-02-26 15:51:26
