"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",502,"SPL1",2019-11-13 14:22:25
"C2",457,"SPL2",2019-11-13 14:22:25
"D2",451,"SPL3",2019-11-13 14:22:25
"E2",205,"SPL4",2019-11-13 14:22:25
"F2",183,"SPL5",2019-11-13 14:22:25
"G2",185,"SPL6",2019-11-13 14:22:25
"B3",230,"SPL7",2019-11-13 14:22:25
"C3",256,"SPL8",2019-11-13 14:22:25
"D3",212,"SPL9",2019-11-13 14:22:25
"E3",276,"SPL10",2019-11-13 14:22:25
"F3",247,"SPL11",2019-11-13 14:22:25
"G3",246,"SPL12",2019-11-13 14:22:25
"B4",203,"SPL13",2019-11-13 14:22:25
"C4",230,"SPL14",2019-11-13 14:22:25
"D4",207,"SPL15",2019-11-13 14:22:25
"E4",429,"SPL16",2019-11-13 14:22:25
"F4",499,"SPL17",2019-11-13 14:22:25
"G4",298,"SPL18",2019-11-13 14:22:25
"B5",203,"SPL19",2019-11-13 14:22:25
"C5",361,"SPL20",2019-11-13 14:22:25
"D5",188,"SPL21",2019-11-13 14:22:25
"E5",2,"SPL22",2019-11-13 14:22:25
"F5",1,"SPL23",2019-11-13 14:22:25
"G5",2,"SPL24",2019-11-13 14:22:25
"B6",217,"SPL25",2019-11-13 14:22:25
"C6",209,"SPL26",2019-11-13 14:22:25
"D6",219,"SPL27",2019-11-13 14:22:25
"E6",200,"SPL28",2019-11-13 14:22:25
"F6",236,"SPL29",2019-11-13 14:22:25
"G6",221,"SPL30",2019-11-13 14:22:25
"B7",194,"SPL31",2019-11-13 14:22:25
"C7",190,"SPL32",2019-11-13 14:22:25
"D7",183,"SPL33",2019-11-13 14:22:25
"E7",183,"SPL34",2019-11-13 14:22:25
"F7",176,"SPL35",2019-11-13 14:22:25
"G7",162,"SPL36",2019-11-13 14:22:25
"B8",236,"SPL37",2019-11-13 14:22:25
"C8",200,"SPL38",2019-11-13 14:22:25
"D8",185,"SPL39",2019-11-13 14:22:25
"E8",217,"SPL40",2019-11-13 14:22:25
"F8",235,"SPL41",2019-11-13 14:22:25
"G8",293,"SPL42",2019-11-13 14:22:25
"B9",259,"SPL43",2019-11-13 14:22:25
"C9",259,"SPL44",2019-11-13 14:22:25
"D9",265,"SPL45",2019-11-13 14:22:25
"E9",192,"SPL46",2019-11-13 14:22:25
"F9",191,"SPL47",2019-11-13 14:22:25
"G9",216,"SPL48",2019-11-13 14:22:25
"B10",138,"SPL49",2019-11-13 14:22:25
"C10",154,"SPL50",2019-11-13 14:22:25
"D10",163,"SPL51",2019-11-13 14:22:25
"E10",129,"SPL52",2019-11-13 14:22:25
"F10",117,"SPL53",2019-11-13 14:22:25
"G10",139,"SPL54",2019-11-13 14:22:25
"B11",159,"SPL55",2019-11-13 14:22:25
"C11",150,"SPL56",2019-11-13 14:22:25
"D11",149,"SPL57",2019-11-13 14:22:25
"E11",127,"SPL58",2019-11-13 14:22:25
"F11",1,"SPL59",2019-11-13 14:22:25
"G11",2,"SPL60",2019-11-13 14:22:25
