"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",545,"SPL1",2019-11-14 11:44:58
"C2",518,"SPL2",2019-11-14 11:44:58
"D2",526,"SPL3",2019-11-14 11:44:58
"E2",322,"SPL4",2019-11-14 11:44:58
"F2",293,"SPL5",2019-11-14 11:44:58
"G2",263,"SPL6",2019-11-14 11:44:58
"B3",353,"SPL7",2019-11-14 11:44:58
"C3",377,"SPL8",2019-11-14 11:44:58
"D3",333,"SPL9",2019-11-14 11:44:58
"E3",432,"SPL10",2019-11-14 11:44:58
"F3",402,"SPL11",2019-11-14 11:44:58
"G3",399,"SPL12",2019-11-14 11:44:58
"B4",375,"SPL13",2019-11-14 11:44:58
"C4",395,"SPL14",2019-11-14 11:44:58
"D4",371,"SPL15",2019-11-14 11:44:58
"E4",649,"SPL16",2019-11-14 11:44:58
"F4",788,"SPL17",2019-11-14 11:44:58
"G4",542,"SPL18",2019-11-14 11:44:58
"B5",345,"SPL19",2019-11-14 11:44:58
"C5",536,"SPL20",2019-11-14 11:44:58
"D5",337,"SPL21",2019-11-14 11:44:58
"E5",1,"SPL22",2019-11-14 11:44:58
"F5",1,"SPL23",2019-11-14 11:44:58
"G5",1,"SPL24",2019-11-14 11:44:58
"B6",370,"SPL25",2019-11-14 11:44:58
"C6",357,"SPL26",2019-11-14 11:44:58
"D6",305,"SPL27",2019-11-14 11:44:58
"E6",276,"SPL28",2019-11-14 11:44:58
"F6",307,"SPL29",2019-11-14 11:44:58
"G6",272,"SPL30",2019-11-14 11:44:58
"B7",353,"SPL31",2019-11-14 11:44:58
"C7",349,"SPL32",2019-11-14 11:44:58
"D7",298,"SPL33",2019-11-14 11:44:58
"E7",222,"SPL34",2019-11-14 11:44:58
"F7",213,"SPL35",2019-11-14 11:44:58
"G7",198,"SPL36",2019-11-14 11:44:58
"B8",454,"SPL37",2019-11-14 11:44:58
"C8",438,"SPL38",2019-11-14 11:44:58
"D8",403,"SPL39",2019-11-14 11:44:58
"E8",385,"SPL40",2019-11-14 11:44:58
"F8",373,"SPL41",2019-11-14 11:44:58
"G8",436,"SPL42",2019-11-14 11:44:58
"B9",370,"SPL43",2019-11-14 11:44:58
"C9",367,"SPL44",2019-11-14 11:44:58
"D9",339,"SPL45",2019-11-14 11:44:58
"E9",249,"SPL46",2019-11-14 11:44:58
"F9",243,"SPL47",2019-11-14 11:44:58
"G9",288,"SPL48",2019-11-14 11:44:58
"B10",218,"SPL49",2019-11-14 11:44:58
"C10",245,"SPL50",2019-11-14 11:44:58
"D10",260,"SPL51",2019-11-14 11:44:58
"E10",140,"SPL52",2019-11-14 11:44:58
"F10",134,"SPL53",2019-11-14 11:44:58
"G10",156,"SPL54",2019-11-14 11:44:58
"B11",231,"SPL55",2019-11-14 11:44:58
"C11",222,"SPL56",2019-11-14 11:44:58
"D11",205,"SPL57",2019-11-14 11:44:58
"E11",190,"SPL58",2019-11-14 11:44:58
"F11",1,"SPL59",2019-11-14 11:44:58
"G11",0,"SPL60",2019-11-14 11:44:58
