"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"A1",1,"SPL1",2019-11-08 15:01:59
"B1",2,"SPL2",2019-11-08 15:01:59
"C1",2,"SPL3",2019-11-08 15:01:59
"D1",2,"SPL4",2019-11-08 15:01:59
"E1",1,"SPL5",2019-11-08 15:01:59
"F1",2,"SPL6",2019-11-08 15:01:59
"G1",2,"SPL7",2019-11-08 15:01:59
"H1",2,"SPL8",2019-11-08 15:01:59
"A2",1,"SPL9",2019-11-08 15:01:59
"B2",167,"SPL10",2019-11-08 15:01:59
"C2",166,"SPL11",2019-11-08 15:01:59
"D2",173,"SPL12",2019-11-08 15:01:59
"E2",2,"SPL13",2019-11-08 15:01:59
"F2",2,"SPL14",2019-11-08 15:01:59
"G2",3,"SPL15",2019-11-08 15:01:59
"H2",2,"SPL16",2019-11-08 15:01:59
"A3",2,"SPL17",2019-11-08 15:01:59
"B3",2,"SPL18",2019-11-08 15:01:59
"C3",3,"SPL19",2019-11-08 15:01:59
"D3",2,"SPL20",2019-11-08 15:01:59
"E3",2,"SPL21",2019-11-08 15:01:59
"F3",2,"SPL22",2019-11-08 15:01:59
"G3",3,"SPL23",2019-11-08 15:01:59
"H3",2,"SPL24",2019-11-08 15:01:59
"A4",2,"SPL25",2019-11-08 15:01:59
"B4",3,"SPL26",2019-11-08 15:01:59
"C4",2,"SPL27",2019-11-08 15:01:59
"D4",2,"SPL28",2019-11-08 15:01:59
"E4",3,"SPL29",2019-11-08 15:01:59
"F4",2,"SPL30",2019-11-08 15:01:59
"G4",2,"SPL31",2019-11-08 15:01:59
"H4",3,"SPL32",2019-11-08 15:01:59
"A5",2,"SPL33",2019-11-08 15:01:59
"B5",3,"SPL34",2019-11-08 15:01:59
"C5",2,"SPL35",2019-11-08 15:01:59
"D5",3,"SPL36",2019-11-08 15:01:59
"E5",3,"SPL37",2019-11-08 15:01:59
"F5",2,"SPL38",2019-11-08 15:01:59
"G5",4,"SPL39",2019-11-08 15:01:59
"H5",3,"SPL40",2019-11-08 15:01:59
"A6",1,"SPL41",2019-11-08 15:01:59
"B6",3,"SPL42",2019-11-08 15:01:59
"C6",3,"SPL43",2019-11-08 15:01:59
"D6",3,"SPL44",2019-11-08 15:01:59
"E6",3,"SPL45",2019-11-08 15:01:59
"F6",1,"SPL46",2019-11-08 15:01:59
"G6",3,"SPL47",2019-11-08 15:01:59
"H6",3,"SPL48",2019-11-08 15:01:59
"A7",2,"SPL49",2019-11-08 15:01:59
"B7",2,"SPL50",2019-11-08 15:01:59
"C7",2,"SPL51",2019-11-08 15:01:59
"D7",3,"SPL52",2019-11-08 15:01:59
"E7",3,"SPL53",2019-11-08 15:01:59
"F7",3,"SPL54",2019-11-08 15:01:59
"G7",2,"SPL55",2019-11-08 15:01:59
"H7",2,"SPL56",2019-11-08 15:01:59
"A8",2,"SPL57",2019-11-08 15:01:59
"B8",2,"SPL58",2019-11-08 15:01:59
"C8",3,"SPL59",2019-11-08 15:01:59
"D8",3,"SPL60",2019-11-08 15:01:59
"E8",3,"SPL61",2019-11-08 15:01:59
"F8",3,"SPL62",2019-11-08 15:01:59
"G8",3,"SPL63",2019-11-08 15:01:59
"H8",1,"SPL64",2019-11-08 15:01:59
"A9",2,"SPL65",2019-11-08 15:01:59
"B9",3,"SPL66",2019-11-08 15:01:59
"C9",3,"SPL67",2019-11-08 15:01:59
"D9",3,"SPL68",2019-11-08 15:01:59
"E9",3,"SPL69",2019-11-08 15:01:59
"F9",3,"SPL70",2019-11-08 15:01:59
"G9",3,"SPL71",2019-11-08 15:01:59
"H9",1,"SPL72",2019-11-08 15:01:59
"A10",2,"SPL73",2019-11-08 15:01:59
"B10",2,"SPL74",2019-11-08 15:01:59
"C10",2,"SPL75",2019-11-08 15:01:59
"D10",3,"SPL76",2019-11-08 15:01:59
"E10",72,"SPL77",2019-11-08 15:01:59
"F10",72,"SPL78",2019-11-08 15:01:59
"G10",70,"SPL79",2019-11-08 15:01:59
"H10",2,"SPL80",2019-11-08 15:01:59
"A11",2,"SPL81",2019-11-08 15:01:59
"B11",4,"SPL82",2019-11-08 15:01:59
"C11",3,"SPL83",2019-11-08 15:01:59
"D11",3,"SPL84",2019-11-08 15:01:59
"E11",3,"SPL85",2019-11-08 15:01:59
"F11",2,"SPL86",2019-11-08 15:01:59
"G11",2,"SPL87",2019-11-08 15:01:59
"H11",1,"SPL88",2019-11-08 15:01:59
"A12",1,"SPL89",2019-11-08 15:01:59
"B12",2,"SPL90",2019-11-08 15:01:59
"C12",2,"SPL91",2019-11-08 15:01:59
"D12",2,"SPL92",2019-11-08 15:01:59
"E12",2,"SPL93",2019-11-08 15:01:59
"F12",2,"SPL94",2019-11-08 15:01:59
"G12",2,"SPL95",2019-11-08 15:01:59
"H12",2,"SPL96",2019-11-08 15:01:59
