"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"A1",2,"SPL1",2019-11-11 12:30:10
"B1",1,"SPL2",2019-11-11 12:30:10
"C1",1,"SPL3",2019-11-11 12:30:10
"D1",4,"SPL4",2019-11-11 12:30:10
"E1",2,"SPL5",2019-11-11 12:30:10
"F1",2,"SPL6",2019-11-11 12:30:10
"G1",3,"SPL7",2019-11-11 12:30:10
"H1",2,"SPL8",2019-11-11 12:30:10
"A2",2,"SPL9",2019-11-11 12:30:10
"B2",14,"SPL10",2019-11-11 12:30:10
"C2",9,"SPL11",2019-11-11 12:30:10
"D2",4,"SPL12",2019-11-11 12:30:10
"E2",77,"SPL13",2019-11-11 12:30:10
"F2",69,"SPL14",2019-11-11 12:30:10
"G2",71,"SPL15",2019-11-11 12:30:10
"H2",1,"SPL16",2019-11-11 12:30:10
"A3",3,"SPL17",2019-11-11 12:30:10
"B3",94,"SPL18",2019-11-11 12:30:10
"C3",90,"SPL19",2019-11-11 12:30:10
"D3",81,"SPL20",2019-11-11 12:30:10
"E3",93,"SPL21",2019-11-11 12:30:10
"F3",99,"SPL22",2019-11-11 12:30:10
"G3",93,"SPL23",2019-11-11 12:30:10
"H3",3,"SPL24",2019-11-11 12:30:10
"A4",2,"SPL25",2019-11-11 12:30:10
"B4",72,"SPL26",2019-11-11 12:30:10
"C4",68,"SPL27",2019-11-11 12:30:10
"D4",74,"SPL28",2019-11-11 12:30:10
"E4",66,"SPL29",2019-11-11 12:30:10
"F4",65,"SPL30",2019-11-11 12:30:10
"G4",62,"SPL31",2019-11-11 12:30:10
"H4",2,"SPL32",2019-11-11 12:30:10
"A5",3,"SPL33",2019-11-11 12:30:10
"B5",106,"SPL34",2019-11-11 12:30:10
"C5",97,"SPL35",2019-11-11 12:30:10
"D5",85,"SPL36",2019-11-11 12:30:10
"E5",47,"SPL37",2019-11-11 12:30:10
"F5",50,"SPL38",2019-11-11 12:30:10
"G5",56,"SPL39",2019-11-11 12:30:10
"H5",3,"SPL40",2019-11-11 12:30:10
"A6",3,"SPL41",2019-11-11 12:30:10
"B6",344,"SPL42",2019-11-11 12:30:10
"C6",341,"SPL43",2019-11-11 12:30:10
"D6",319,"SPL44",2019-11-11 12:30:10
"E6",68,"SPL45",2019-11-11 12:30:10
"F6",64,"SPL46",2019-11-11 12:30:10
"G6",65,"SPL47",2019-11-11 12:30:10
"H6",1,"SPL48",2019-11-11 12:30:10
"A7",2,"SPL49",2019-11-11 12:30:10
"B7",80,"SPL50",2019-11-11 12:30:10
"C7",81,"SPL51",2019-11-11 12:30:10
"D7",80,"SPL52",2019-11-11 12:30:10
"E7",60,"SPL53",2019-11-11 12:30:10
"F7",57,"SPL54",2019-11-11 12:30:10
"G7",57,"SPL55",2019-11-11 12:30:10
"H7",1,"SPL56",2019-11-11 12:30:10
"A8",2,"SPL57",2019-11-11 12:30:10
"B8",62,"SPL58",2019-11-11 12:30:10
"C8",82,"SPL59",2019-11-11 12:30:10
"D8",59,"SPL60",2019-11-11 12:30:10
"E8",74,"SPL61",2019-11-11 12:30:10
"F8",59,"SPL62",2019-11-11 12:30:10
"G8",57,"SPL63",2019-11-11 12:30:10
"H8",1,"SPL64",2019-11-11 12:30:10
"A9",1,"SPL65",2019-11-11 12:30:10
"B9",270,"SPL66",2019-11-11 12:30:10
"C9",203,"SPL67",2019-11-11 12:30:10
"D9",80,"SPL68",2019-11-11 12:30:10
"E9",90,"SPL69",2019-11-11 12:30:10
"F9",95,"SPL70",2019-11-11 12:30:10
"G9",94,"SPL71",2019-11-11 12:30:10
"H9",4,"SPL72",2019-11-11 12:30:10
"A10",2,"SPL73",2019-11-11 12:30:10
"B10",56,"SPL74",2019-11-11 12:30:10
"C10",59,"SPL75",2019-11-11 12:30:10
"D10",51,"SPL76",2019-11-11 12:30:10
"E10",50,"SPL77",2019-11-11 12:30:10
"F10",51,"SPL78",2019-11-11 12:30:10
"G10",53,"SPL79",2019-11-11 12:30:10
"H10",0,"SPL80",2019-11-11 12:30:10
"A11",5,"SPL81",2019-11-11 12:30:10
"B11",55,"SPL82",2019-11-11 12:30:10
"C11",56,"SPL83",2019-11-11 12:30:10
"D11",56,"SPL84",2019-11-11 12:30:10
"E11",55,"SPL85",2019-11-11 12:30:10
"F11",1,"SPL86",2019-11-11 12:30:10
"G11",3,"SPL87",2019-11-11 12:30:10
"H11",3,"SPL88",2019-11-11 12:30:10
"A12",4,"SPL89",2019-11-11 12:30:10
"B12",2,"SPL90",2019-11-11 12:30:10
"C12",2,"SPL91",2019-11-11 12:30:10
"D12",3,"SPL92",2019-11-11 12:30:10
"E12",2,"SPL93",2019-11-11 12:30:10
"F12",2,"SPL94",2019-11-11 12:30:10
"G12",0,"SPL95",2019-11-11 12:30:10
"H12",2,"SPL96",2019-11-11 12:30:10
