"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",334,"SPL1",2020-02-25 10:47:13
"C2",288,"SPL2",2020-02-25 10:47:13
"D2",317,"SPL3",2020-02-25 10:47:13
"E2",319,"SPL4",2020-02-25 10:47:13
"F2",304,"SPL5",2020-02-25 10:47:13
"G2",319,"SPL6",2020-02-25 10:47:13
"B3",300,"SPL7",2020-02-25 10:47:13
"C3",296,"SPL8",2020-02-25 10:47:13
"D3",273,"SPL9",2020-02-25 10:47:13
"E3",315,"SPL10",2020-02-25 10:47:13
"F3",344,"SPL11",2020-02-25 10:47:13
"G3",372,"SPL12",2020-02-25 10:47:13
"B4",282,"SPL13",2020-02-25 10:47:13
"C4",270,"SPL14",2020-02-25 10:47:13
"D4",264,"SPL15",2020-02-25 10:47:13
"E4",296,"SPL16",2020-02-25 10:47:13
"F4",286,"SPL17",2020-02-25 10:47:13
"G4",330,"SPL18",2020-02-25 10:47:13
"B5",323,"SPL19",2020-02-25 10:47:13
"C5",289,"SPL20",2020-02-25 10:47:13
"D5",302,"SPL21",2020-02-25 10:47:13
"E5",340,"SPL22",2020-02-25 10:47:13
"F5",331,"SPL23",2020-02-25 10:47:13
"G5",378,"SPL24",2020-02-25 10:47:13
"B6",375,"SPL25",2020-02-25 10:47:13
"C6",380,"SPL26",2020-02-25 10:47:13
"D6",339,"SPL27",2020-02-25 10:47:13
"E6",292,"SPL28",2020-02-25 10:47:13
"F6",321,"SPL29",2020-02-25 10:47:13
"G6",357,"SPL30",2020-02-25 10:47:13
"B7",370,"SPL31",2020-02-25 10:47:13
"C7",384,"SPL32",2020-02-25 10:47:13
"D7",393,"SPL33",2020-02-25 10:47:13
"E7",269,"SPL34",2020-02-25 10:47:13
"F7",298,"SPL35",2020-02-25 10:47:13
"G7",295,"SPL36",2020-02-25 10:47:13
"B8",288,"SPL37",2020-02-25 10:47:13
"C8",301,"SPL38",2020-02-25 10:47:13
"D8",295,"SPL39",2020-02-25 10:47:13
"E8",289,"SPL40",2020-02-25 10:47:13
"F8",290,"SPL41",2020-02-25 10:47:13
"G8",328,"SPL42",2020-02-25 10:47:13
"B9",291,"SPL43",2020-02-25 10:47:13
"C9",247,"SPL44",2020-02-25 10:47:13
"D9",291,"SPL45",2020-02-25 10:47:13
"E9",354,"SPL46",2020-02-25 10:47:13
"F9",359,"SPL47",2020-02-25 10:47:13
"G9",396,"SPL48",2020-02-25 10:47:13
"B10",363,"SPL49",2020-02-25 10:47:13
"C10",365,"SPL50",2020-02-25 10:47:13
"D10",311,"SPL51",2020-02-25 10:47:13
"E10",322,"SPL52",2020-02-25 10:47:13
"F10",395,"SPL53",2020-02-25 10:47:13
"G10",373,"SPL54",2020-02-25 10:47:13
"B11",353,"SPL55",2020-02-25 10:47:13
"C11",1081,"SPL56",2020-02-25 10:47:13
"D11",373,"SPL57",2020-02-25 10:47:13
"E11",358,"SPL58",2020-02-25 10:47:13
"F11",2,"SPL59",2020-02-25 10:47:13
"G11",1,"SPL60",2020-02-25 10:47:13
