"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",583,"SPL1",2020-02-26 13:13:04
"C2",507,"SPL2",2020-02-26 13:13:04
"D2",568,"SPL3",2020-02-26 13:13:04
"E2",569,"SPL4",2020-02-26 13:13:04
"F2",555,"SPL5",2020-02-26 13:13:04
"G2",563,"SPL6",2020-02-26 13:13:04
"B3",554,"SPL7",2020-02-26 13:13:04
"C3",524,"SPL8",2020-02-26 13:13:04
"D3",469,"SPL9",2020-02-26 13:13:04
"E3",545,"SPL10",2020-02-26 13:13:04
"F3",609,"SPL11",2020-02-26 13:13:04
"G3",647,"SPL12",2020-02-26 13:13:04
"B4",496,"SPL13",2020-02-26 13:13:04
"C4",460,"SPL14",2020-02-26 13:13:04
"D4",475,"SPL15",2020-02-26 13:13:04
"E4",517,"SPL16",2020-02-26 13:13:04
"F4",493,"SPL17",2020-02-26 13:13:04
"G4",537,"SPL18",2020-02-26 13:13:04
"B5",546,"SPL19",2020-02-26 13:13:04
"C5",499,"SPL20",2020-02-26 13:13:04
"D5",550,"SPL21",2020-02-26 13:13:04
"E5",569,"SPL22",2020-02-26 13:13:04
"F5",561,"SPL23",2020-02-26 13:13:04
"G5",621,"SPL24",2020-02-26 13:13:04
"B6",587,"SPL25",2020-02-26 13:13:04
"C6",639,"SPL26",2020-02-26 13:13:04
"D6",545,"SPL27",2020-02-26 13:13:04
"E6",513,"SPL28",2020-02-26 13:13:04
"F6",560,"SPL29",2020-02-26 13:13:04
"G6",611,"SPL30",2020-02-26 13:13:04
"B7",586,"SPL31",2020-02-26 13:13:04
"C7",626,"SPL32",2020-02-26 13:13:04
"D7",651,"SPL33",2020-02-26 13:13:04
"E7",488,"SPL34",2020-02-26 13:13:04
"F7",516,"SPL35",2020-02-26 13:13:04
"G7",511,"SPL36",2020-02-26 13:13:04
"B8",511,"SPL37",2020-02-26 13:13:04
"C8",521,"SPL38",2020-02-26 13:13:04
"D8",547,"SPL39",2020-02-26 13:13:04
"E8",516,"SPL40",2020-02-26 13:13:04
"F8",529,"SPL41",2020-02-26 13:13:04
"G8",562,"SPL42",2020-02-26 13:13:04
"B9",515,"SPL43",2020-02-26 13:13:04
"C9",458,"SPL44",2020-02-26 13:13:04
"D9",511,"SPL45",2020-02-26 13:13:04
"E9",587,"SPL46",2020-02-26 13:13:04
"F9",576,"SPL47",2020-02-26 13:13:04
"G9",636,"SPL48",2020-02-26 13:13:04
"B10",615,"SPL49",2020-02-26 13:13:04
"C10",627,"SPL50",2020-02-26 13:13:04
"D10",543,"SPL51",2020-02-26 13:13:04
"E10",551,"SPL52",2020-02-26 13:13:04
"F10",657,"SPL53",2020-02-26 13:13:04
"G10",622,"SPL54",2020-02-26 13:13:04
"B11",583,"SPL55",2020-02-26 13:13:04
"C11",1827,"SPL56",2020-02-26 13:13:04
"D11",604,"SPL57",2020-02-26 13:13:04
"E11",578,"SPL58",2020-02-26 13:13:04
"F11",8,"SPL59",2020-02-26 13:13:04
"G11",4,"SPL60",2020-02-26 13:13:04
