"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",331,"SPL1",2021-03-01 10:37:55
"C2",155,"SPL2",2021-03-01 10:37:55
"D2",249,"SPL3",2021-03-01 10:37:55
"E2",219,"SPL4",2021-03-01 10:37:55
"F2",17,"SPL5",2021-03-01 10:37:55
"G2",297,"SPL6",2021-03-01 10:37:55
"B3",325,"SPL7",2021-03-01 10:37:55
"C3",132,"SPL8",2021-03-01 10:37:55
"D3",237,"SPL9",2021-03-01 10:37:55
"E3",222,"SPL10",2021-03-01 10:37:55
"F3",14.4,"SPL11",2021-03-01 10:37:55
"G3",280,"SPL12",2021-03-01 10:37:55
"B4",337,"SPL13",2021-03-01 10:37:55
"C4",142,"SPL14",2021-03-01 10:37:55
"D4",250,"SPL15",2021-03-01 10:37:55
"E4",210,"SPL16",2021-03-01 10:37:55
"F4",9.67,"SPL17",2021-03-01 10:37:55
"G4",283,"SPL18",2021-03-01 10:37:55
"B5",324,"SPL19",2021-03-01 10:37:55
"C5",164,"SPL20",2021-03-01 10:37:55
"D5",177,"SPL21",2021-03-01 10:37:55
"E5",170,"SPL22",2021-03-01 10:37:55
"F5",155,"SPL23",2021-03-01 10:37:55
"G5",208,"SPL24",2021-03-01 10:37:55
"B6",312,"SPL25",2021-03-01 10:37:55
"C6",60.8,"SPL26",2021-03-01 10:37:55
"D6",179,"SPL27",2021-03-01 10:37:55
"E6",167,"SPL28",2021-03-01 10:37:55
"F6",156,"SPL29",2021-03-01 10:37:55
"G6",155,"SPL30",2021-03-01 10:37:55
"B7",305,"SPL31",2021-03-01 10:37:55
"C7",159,"SPL32",2021-03-01 10:37:55
"D7",179,"SPL33",2021-03-01 10:37:55
"E7",166,"SPL34",2021-03-01 10:37:55
"F7",148,"SPL35",2021-03-01 10:37:55
"G7",160,"SPL36",2021-03-01 10:37:55
"B8",327,"SPL37",2021-03-01 10:37:55
"C8",206,"SPL38",2021-03-01 10:37:55
"D8",60,"SPL39",2021-03-01 10:37:55
"E8",48.3,"SPL40",2021-03-01 10:37:55
"F8",217,"SPL41",2021-03-01 10:37:55
"G8",209,"SPL42",2021-03-01 10:37:55
"B9",330,"SPL43",2021-03-01 10:37:55
"C9",205,"SPL44",2021-03-01 10:37:55
"D9",162,"SPL45",2021-03-01 10:37:55
"E9",48,"SPL46",2021-03-01 10:37:55
"F9",216,"SPL47",2021-03-01 10:37:55
"G9",187,"SPL48",2021-03-01 10:37:55
"B10",320,"SPL49",2021-03-01 10:37:55
"C10",236,"SPL50",2021-03-01 10:37:55
"D10",152,"SPL51",2021-03-01 10:37:55
"E10",54.2,"SPL52",2021-03-01 10:37:55
"F10",223,"SPL53",2021-03-01 10:37:55
"G10",199,"SPL54",2021-03-01 10:37:55
"B11",158,"SPL55",2021-03-01 10:37:55
"C11",170,"SPL56",2021-03-01 10:37:55
"D11",153,"SPL57",2021-03-01 10:37:55
"E11",160,"SPL58",2021-03-01 10:37:55
"F11",1.11,"SPL59",2021-03-01 10:37:55
"G11",2.11,"SPL60",2021-03-01 10:37:55
