"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",578,"SPL1",2021-03-06 21:10:26
"C2",430,"SPL2",2021-03-06 21:10:26
"D2",521,"SPL3",2021-03-06 21:10:26
"E2",483,"SPL4",2021-03-06 21:10:26
"F2",48.2,"SPL5",2021-03-06 21:10:26
"G2",577,"SPL6",2021-03-06 21:10:26
"B3",645,"SPL7",2021-03-06 21:10:26
"C3",413,"SPL8",2021-03-06 21:10:26
"D3",522,"SPL9",2021-03-06 21:10:26
"E3",450,"SPL10",2021-03-06 21:10:26
"F3",39.2,"SPL11",2021-03-06 21:10:26
"G3",565,"SPL12",2021-03-06 21:10:26
"B4",648,"SPL13",2021-03-06 21:10:26
"C4",357,"SPL14",2021-03-06 21:10:26
"D4",449,"SPL15",2021-03-06 21:10:26
"E4",461,"SPL16",2021-03-06 21:10:26
"F4",28,"SPL17",2021-03-06 21:10:26
"G4",534,"SPL18",2021-03-06 21:10:26
"B5",578,"SPL19",2021-03-06 21:10:26
"C5",457,"SPL20",2021-03-06 21:10:26
"D5",507,"SPL21",2021-03-06 21:10:26
"E5",473,"SPL22",2021-03-06 21:10:26
"F5",411,"SPL23",2021-03-06 21:10:26
"G5",530,"SPL24",2021-03-06 21:10:26
"B6",519,"SPL25",2021-03-06 21:10:26
"C6",307,"SPL26",2021-03-06 21:10:26
"D6",480,"SPL27",2021-03-06 21:10:26
"E6",434,"SPL28",2021-03-06 21:10:26
"F6",408,"SPL29",2021-03-06 21:10:26
"G6",483,"SPL30",2021-03-06 21:10:26
"B7",545,"SPL31",2021-03-06 21:10:26
"C7",395,"SPL32",2021-03-06 21:10:26
"D7",502,"SPL33",2021-03-06 21:10:26
"E7",446,"SPL34",2021-03-06 21:10:26
"F7",421,"SPL35",2021-03-06 21:10:26
"G7",451,"SPL36",2021-03-06 21:10:26
"B8",545,"SPL37",2021-03-06 21:10:26
"C8",510,"SPL38",2021-03-06 21:10:26
"D8",384,"SPL39",2021-03-06 21:10:26
"E8",296,"SPL40",2021-03-06 21:10:26
"F8",488,"SPL41",2021-03-06 21:10:26
"G8",474,"SPL42",2021-03-06 21:10:26
"B9",467,"SPL43",2021-03-06 21:10:26
"C9",491,"SPL44",2021-03-06 21:10:26
"D9",485,"SPL45",2021-03-06 21:10:26
"E9",280,"SPL46",2021-03-06 21:10:26
"F9",462,"SPL47",2021-03-06 21:10:26
"G9",404,"SPL48",2021-03-06 21:10:26
"B10",479,"SPL49",2021-03-06 21:10:26
"C10",531,"SPL50",2021-03-06 21:10:26
"D10",446,"SPL51",2021-03-06 21:10:26
"E10",264,"SPL52",2021-03-06 21:10:26
"F10",449,"SPL53",2021-03-06 21:10:26
"G10",404,"SPL54",2021-03-06 21:10:26
"B11",40.6,"SPL55",2021-03-06 21:10:26
"C11",429,"SPL56",2021-03-06 21:10:26
"D11",422,"SPL57",2021-03-06 21:10:26
"E11",388,"SPL58",2021-03-06 21:10:26
"F11",1.89,"SPL59",2021-03-06 21:10:26
"G11",1.89,"SPL60",2021-03-06 21:10:26
