"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",5.56,"SPL1",2021-02-23 11:27:01
"C2",5.33,"SPL2",2021-02-23 11:27:01
"D2",4.89,"SPL3",2021-02-23 11:27:01
"E2",4.67,"SPL4",2021-02-23 11:27:01
"F2",4.78,"SPL5",2021-02-23 11:27:01
"G2",6,"SPL6",2021-02-23 11:27:01
"B3",5.33,"SPL7",2021-02-23 11:27:01
"C3",5.22,"SPL8",2021-02-23 11:27:01
"D3",5,"SPL9",2021-02-23 11:27:01
"E3",6.33,"SPL10",2021-02-23 11:27:01
"F3",6.44,"SPL11",2021-02-23 11:27:01
"G3",4.89,"SPL12",2021-02-23 11:27:01
"B4",5.11,"SPL13",2021-02-23 11:27:01
"C4",4.78,"SPL14",2021-02-23 11:27:01
"D4",5.33,"SPL15",2021-02-23 11:27:01
"E4",5.44,"SPL16",2021-02-23 11:27:01
"F4",5.44,"SPL17",2021-02-23 11:27:01
"G4",5.44,"SPL18",2021-02-23 11:27:01
"B5",5,"SPL19",2021-02-23 11:27:01
"C5",4.56,"SPL20",2021-02-23 11:27:01
"D5",4.78,"SPL21",2021-02-23 11:27:01
"E5",5,"SPL22",2021-02-23 11:27:01
"F5",5.22,"SPL23",2021-02-23 11:27:01
"G5",5.67,"SPL24",2021-02-23 11:27:01
"B6",4.67,"SPL25",2021-02-23 11:27:01
"C6",4.56,"SPL26",2021-02-23 11:27:01
"D6",5,"SPL27",2021-02-23 11:27:01
"E6",4.33,"SPL28",2021-02-23 11:27:01
"F6",5.44,"SPL29",2021-02-23 11:27:01
"G6",5.56,"SPL30",2021-02-23 11:27:01
"B7",5.44,"SPL31",2021-02-23 11:27:01
"C7",4.89,"SPL32",2021-02-23 11:27:01
"D7",5.11,"SPL33",2021-02-23 11:27:01
"E7",5.89,"SPL34",2021-02-23 11:27:01
"F7",5.11,"SPL35",2021-02-23 11:27:01
"G7",5,"SPL36",2021-02-23 11:27:01
"B8",5.44,"SPL37",2021-02-23 11:27:01
"C8",5.89,"SPL38",2021-02-23 11:27:01
"D8",5.22,"SPL39",2021-02-23 11:27:01
"E8",5.56,"SPL40",2021-02-23 11:27:01
"F8",5.44,"SPL41",2021-02-23 11:27:01
"G8",5.11,"SPL42",2021-02-23 11:27:01
"B9",5,"SPL43",2021-02-23 11:27:01
"C9",5.22,"SPL44",2021-02-23 11:27:01
"D9",4.78,"SPL45",2021-02-23 11:27:01
"E9",5.22,"SPL46",2021-02-23 11:27:01
"F9",4.44,"SPL47",2021-02-23 11:27:01
"G9",4.78,"SPL48",2021-02-23 11:27:01
"B10",5.89,"SPL49",2021-02-23 11:27:01
"C10",7.22,"SPL50",2021-02-23 11:27:01
"D10",4.78,"SPL51",2021-02-23 11:27:01
"E10",5.67,"SPL52",2021-02-23 11:27:01
"F10",5,"SPL53",2021-02-23 11:27:01
"G10",5.67,"SPL54",2021-02-23 11:27:01
"B11",7.56,"SPL55",2021-02-23 11:27:01
"C11",4.22,"SPL56",2021-02-23 11:27:01
"D11",4,"SPL57",2021-02-23 11:27:01
"E11",5.67,"SPL58",2021-02-23 11:27:01
"F11",2,"SPL59",2021-02-23 11:27:01
"G11",1.67,"SPL60",2021-02-23 11:27:01
