"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",450,"SPL1",2021-03-04 11:40:38
"C2",261,"SPL2",2021-03-04 11:40:38
"D2",306,"SPL3",2021-03-04 11:40:38
"E2",256,"SPL4",2021-03-04 11:40:38
"F2",24.4,"SPL5",2021-03-04 11:40:38
"G2",345,"SPL6",2021-03-04 11:40:38
"B3",468,"SPL7",2021-03-04 11:40:38
"C3",267,"SPL8",2021-03-04 11:40:38
"D3",323,"SPL9",2021-03-04 11:40:38
"E3",266,"SPL10",2021-03-04 11:40:38
"F3",19.8,"SPL11",2021-03-04 11:40:38
"G3",329,"SPL12",2021-03-04 11:40:38
"B4",431,"SPL13",2021-03-04 11:40:38
"C4",271,"SPL14",2021-03-04 11:40:38
"D4",333,"SPL15",2021-03-04 11:40:38
"E4",265,"SPL16",2021-03-04 11:40:38
"F4",15.1,"SPL17",2021-03-04 11:40:38
"G4",367,"SPL18",2021-03-04 11:40:38
"B5",395,"SPL19",2021-03-04 11:40:38
"C5",324,"SPL20",2021-03-04 11:40:38
"D5",309,"SPL21",2021-03-04 11:40:38
"E5",270,"SPL22",2021-03-04 11:40:38
"F5",264,"SPL23",2021-03-04 11:40:38
"G5",310,"SPL24",2021-03-04 11:40:38
"B6",378,"SPL25",2021-03-04 11:40:38
"C6",135,"SPL26",2021-03-04 11:40:38
"D6",314,"SPL27",2021-03-04 11:40:38
"E6",268,"SPL28",2021-03-04 11:40:38
"F6",270,"SPL29",2021-03-04 11:40:38
"G6",227,"SPL30",2021-03-04 11:40:38
"B7",358,"SPL31",2021-03-04 11:40:38
"C7",255,"SPL32",2021-03-04 11:40:38
"D7",321,"SPL33",2021-03-04 11:40:38
"E7",282,"SPL34",2021-03-04 11:40:38
"F7",238,"SPL35",2021-03-04 11:40:38
"G7",237,"SPL36",2021-03-04 11:40:38
"B8",350,"SPL37",2021-03-04 11:40:38
"C8",250,"SPL38",2021-03-04 11:40:38
"D8",142,"SPL39",2021-03-04 11:40:38
"E8",142,"SPL40",2021-03-04 11:40:38
"F8",372,"SPL41",2021-03-04 11:40:38
"G8",302,"SPL42",2021-03-04 11:40:38
"B9",329,"SPL43",2021-03-04 11:40:38
"C9",253,"SPL44",2021-03-04 11:40:38
"D9",233,"SPL45",2021-03-04 11:40:38
"E9",131,"SPL46",2021-03-04 11:40:38
"F9",394,"SPL47",2021-03-04 11:40:38
"G9",251,"SPL48",2021-03-04 11:40:38
"B10",310,"SPL49",2021-03-04 11:40:38
"C10",297,"SPL50",2021-03-04 11:40:38
"D10",225,"SPL51",2021-03-04 11:40:38
"E10",125,"SPL52",2021-03-04 11:40:38
"F10",349,"SPL53",2021-03-04 11:40:38
"G10",247,"SPL54",2021-03-04 11:40:38
"B11",229,"SPL55",2021-03-04 11:40:38
"C11",239,"SPL56",2021-03-04 11:40:38
"D11",247,"SPL57",2021-03-04 11:40:38
"E11",247,"SPL58",2021-03-04 11:40:38
"F11",1,"SPL59",2021-03-04 11:40:38
"G11",2.56,"SPL60",2021-03-04 11:40:38
