"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",400,"SPL1",2021-03-02 13:17:29
"C2",239,"SPL2",2021-03-02 13:17:29
"D2",311,"SPL3",2021-03-02 13:17:29
"E2",283,"SPL4",2021-03-02 13:17:29
"F2",25.3,"SPL5",2021-03-02 13:17:29
"G2",366,"SPL6",2021-03-02 13:17:29
"B3",425,"SPL7",2021-03-02 13:17:29
"C3",286,"SPL8",2021-03-02 13:17:29
"D3",357,"SPL9",2021-03-02 13:17:29
"E3",285,"SPL10",2021-03-02 13:17:29
"F3",21.1,"SPL11",2021-03-02 13:17:29
"G3",364,"SPL12",2021-03-02 13:17:29
"B4",424,"SPL13",2021-03-02 13:17:29
"C4",277,"SPL14",2021-03-02 13:17:29
"D4",373,"SPL15",2021-03-02 13:17:29
"E4",270,"SPL16",2021-03-02 13:17:29
"F4",13.2,"SPL17",2021-03-02 13:17:29
"G4",346,"SPL18",2021-03-02 13:17:29
"B5",397,"SPL19",2021-03-02 13:17:29
"C5",284,"SPL20",2021-03-02 13:17:29
"D5",291,"SPL21",2021-03-02 13:17:29
"E5",285,"SPL22",2021-03-02 13:17:29
"F5",243,"SPL23",2021-03-02 13:17:29
"G5",316,"SPL24",2021-03-02 13:17:29
"B6",403,"SPL25",2021-03-02 13:17:29
"C6",110,"SPL26",2021-03-02 13:17:29
"D6",292,"SPL27",2021-03-02 13:17:29
"E6",273,"SPL28",2021-03-02 13:17:29
"F6",278,"SPL29",2021-03-02 13:17:29
"G6",243,"SPL30",2021-03-02 13:17:29
"B7",378,"SPL31",2021-03-02 13:17:29
"C7",277,"SPL32",2021-03-02 13:17:29
"D7",285,"SPL33",2021-03-02 13:17:29
"E7",278,"SPL34",2021-03-02 13:17:29
"F7",240,"SPL35",2021-03-02 13:17:29
"G7",252,"SPL36",2021-03-02 13:17:29
"B8",410,"SPL37",2021-03-02 13:17:29
"C8",349,"SPL38",2021-03-02 13:17:29
"D8",114,"SPL39",2021-03-02 13:17:29
"E8",102,"SPL40",2021-03-02 13:17:29
"F8",417,"SPL41",2021-03-02 13:17:29
"G8",297,"SPL42",2021-03-02 13:17:29
"B9",409,"SPL43",2021-03-02 13:17:29
"C9",345,"SPL44",2021-03-02 13:17:29
"D9",263,"SPL45",2021-03-02 13:17:29
"E9",105,"SPL46",2021-03-02 13:17:29
"F9",360,"SPL47",2021-03-02 13:17:29
"G9",237,"SPL48",2021-03-02 13:17:29
"B10",403,"SPL49",2021-03-02 13:17:29
"C10",335,"SPL50",2021-03-02 13:17:29
"D10",270,"SPL51",2021-03-02 13:17:29
"E10",95.1,"SPL52",2021-03-02 13:17:29
"F10",376,"SPL53",2021-03-02 13:17:29
"G10",257,"SPL54",2021-03-02 13:17:29
"B11",228,"SPL55",2021-03-02 13:17:29
"C11",250,"SPL56",2021-03-02 13:17:29
"D11",226,"SPL57",2021-03-02 13:17:29
"E11",239,"SPL58",2021-03-02 13:17:29
"F11",2,"SPL59",2021-03-02 13:17:29
"G11",1.78,"SPL60",2021-03-02 13:17:29
