"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",363,"SPL1",2021-03-02 13:00:19
"C2",115,"SPL2",2021-03-02 13:00:19
"D2",276,"SPL3",2021-03-02 13:00:19
"E2",146,"SPL4",2021-03-02 13:00:19
"F2",54.6,"SPL5",2021-03-02 13:00:19
"G2",303,"SPL6",2021-03-02 13:00:19
"B3",352,"SPL7",2021-03-02 13:00:19
"C3",239,"SPL8",2021-03-02 13:00:19
"D3",263,"SPL9",2021-03-02 13:00:19
"E3",141,"SPL10",2021-03-02 13:00:19
"F3",117,"SPL11",2021-03-02 13:00:19
"G3",270,"SPL12",2021-03-02 13:00:19
"B4",356,"SPL13",2021-03-02 13:00:19
"C4",257,"SPL14",2021-03-02 13:00:19
"D4",195,"SPL15",2021-03-02 13:00:19
"E4",148,"SPL16",2021-03-02 13:00:19
"F4",113,"SPL17",2021-03-02 13:00:19
"G4",283,"SPL18",2021-03-02 13:00:19
"B5",332,"SPL19",2021-03-02 13:00:19
"C5",157,"SPL20",2021-03-02 13:00:19
"D5",307,"SPL21",2021-03-02 13:00:19
"E5",264,"SPL22",2021-03-02 13:00:19
"F5",269,"SPL23",2021-03-02 13:00:19
"G5",249,"SPL24",2021-03-02 13:00:19
"B6",368,"SPL25",2021-03-02 13:00:19
"C6",157,"SPL26",2021-03-02 13:00:19
"D6",260,"SPL27",2021-03-02 13:00:19
"E6",281,"SPL28",2021-03-02 13:00:19
"F6",279,"SPL29",2021-03-02 13:00:19
"G6",256,"SPL30",2021-03-02 13:00:19
"B7",352,"SPL31",2021-03-02 13:00:19
"C7",137,"SPL32",2021-03-02 13:00:19
"D7",282,"SPL33",2021-03-02 13:00:19
"E7",244,"SPL34",2021-03-02 13:00:19
"F7",283,"SPL35",2021-03-02 13:00:19
"G7",250,"SPL36",2021-03-02 13:00:19
"B8",91.2,"SPL37",2021-03-02 13:00:19
"C8",299,"SPL38",2021-03-02 13:00:19
"D8",353,"SPL39",2021-03-02 13:00:19
"E8",266,"SPL40",2021-03-02 13:00:19
"F8",243,"SPL41",2021-03-02 13:00:19
"G8",318,"SPL42",2021-03-02 13:00:19
"B9",88.1,"SPL43",2021-03-02 13:00:19
"C9",308,"SPL44",2021-03-02 13:00:19
"D9",330,"SPL45",2021-03-02 13:00:19
"E9",254,"SPL46",2021-03-02 13:00:19
"F9",244,"SPL47",2021-03-02 13:00:19
"G9",340,"SPL48",2021-03-02 13:00:19
"B10",85.9,"SPL49",2021-03-02 13:00:19
"C10",274,"SPL50",2021-03-02 13:00:19
"D10",333,"SPL51",2021-03-02 13:00:19
"E10",245,"SPL52",2021-03-02 13:00:19
"F10",224,"SPL53",2021-03-02 13:00:19
"G10",340,"SPL54",2021-03-02 13:00:19
"B11",243,"SPL55",2021-03-02 13:00:19
"C11",252,"SPL56",2021-03-02 13:00:19
"D11",225,"SPL57",2021-03-02 13:00:19
"E11",238,"SPL58",2021-03-02 13:00:19
"F11",2,"SPL59",2021-03-02 13:00:19
"G11",2.11,"SPL60",2021-03-02 13:00:19
