"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",12.9,"SPL1",2021-02-25 12:16:45
"C2",14.7,"SPL2",2021-02-25 12:16:45
"D2",12.4,"SPL3",2021-02-25 12:16:45
"E2",15.8,"SPL4",2021-02-25 12:16:45
"F2",11.4,"SPL5",2021-02-25 12:16:45
"G2",20,"SPL6",2021-02-25 12:16:45
"B3",13.7,"SPL7",2021-02-25 12:16:45
"C3",13.4,"SPL8",2021-02-25 12:16:45
"D3",12.4,"SPL9",2021-02-25 12:16:45
"E3",12.4,"SPL10",2021-02-25 12:16:45
"F3",12.6,"SPL11",2021-02-25 12:16:45
"G3",20.4,"SPL12",2021-02-25 12:16:45
"B4",14.7,"SPL13",2021-02-25 12:16:45
"C4",15.2,"SPL14",2021-02-25 12:16:45
"D4",12.8,"SPL15",2021-02-25 12:16:45
"E4",13.1,"SPL16",2021-02-25 12:16:45
"F4",12.2,"SPL17",2021-02-25 12:16:45
"G4",18.6,"SPL18",2021-02-25 12:16:45
"B5",15.1,"SPL19",2021-02-25 12:16:45
"C5",13.8,"SPL20",2021-02-25 12:16:45
"D5",16.1,"SPL21",2021-02-25 12:16:45
"E5",20.2,"SPL22",2021-02-25 12:16:45
"F5",14.3,"SPL23",2021-02-25 12:16:45
"G5",19.7,"SPL24",2021-02-25 12:16:45
"B6",17.1,"SPL25",2021-02-25 12:16:45
"C6",13,"SPL26",2021-02-25 12:16:45
"D6",17.2,"SPL27",2021-02-25 12:16:45
"E6",20.1,"SPL28",2021-02-25 12:16:45
"F6",15.7,"SPL29",2021-02-25 12:16:45
"G6",19.4,"SPL30",2021-02-25 12:16:45
"B7",17.1,"SPL31",2021-02-25 12:16:45
"C7",14.1,"SPL32",2021-02-25 12:16:45
"D7",17.7,"SPL33",2021-02-25 12:16:45
"E7",18.7,"SPL34",2021-02-25 12:16:45
"F7",16.6,"SPL35",2021-02-25 12:16:45
"G7",19,"SPL36",2021-02-25 12:16:45
"B8",15.1,"SPL37",2021-02-25 12:16:45
"C8",14.6,"SPL38",2021-02-25 12:16:45
"D8",23,"SPL39",2021-02-25 12:16:45
"E8",14.3,"SPL40",2021-02-25 12:16:45
"F8",13.2,"SPL41",2021-02-25 12:16:45
"G8",30.1,"SPL42",2021-02-25 12:16:45
"B9",14.9,"SPL43",2021-02-25 12:16:45
"C9",13.3,"SPL44",2021-02-25 12:16:45
"D9",22.3,"SPL45",2021-02-25 12:16:45
"E9",16.1,"SPL46",2021-02-25 12:16:45
"F9",14.3,"SPL47",2021-02-25 12:16:45
"G9",30.8,"SPL48",2021-02-25 12:16:45
"B10",14.4,"SPL49",2021-02-25 12:16:45
"C10",14.8,"SPL50",2021-02-25 12:16:45
"D10",26.9,"SPL51",2021-02-25 12:16:45
"E10",16.6,"SPL52",2021-02-25 12:16:45
"F10",13.1,"SPL53",2021-02-25 12:16:45
"G10",32.2,"SPL54",2021-02-25 12:16:45
"B11",14.1,"SPL55",2021-02-25 12:16:45
"C11",13.7,"SPL56",2021-02-25 12:16:45
"D11",13,"SPL57",2021-02-25 12:16:45
"E11",13.1,"SPL58",2021-02-25 12:16:45
"F11",2.11,"SPL59",2021-02-25 12:16:45
"G11",1.89,"SPL60",2021-02-25 12:16:45
