"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",52,"SPL1",2021-02-03 11:47:58
"C2",54,"SPL2",2021-02-03 11:47:58
"D2",53,"SPL3",2021-02-03 11:47:58
"E2",57,"SPL4",2021-02-03 11:47:58
"F2",53,"SPL5",2021-02-03 11:47:58
"G2",51,"SPL6",2021-02-03 11:47:58
"B3",58,"SPL7",2021-02-03 11:47:58
"C3",58,"SPL8",2021-02-03 11:47:58
"D3",49,"SPL9",2021-02-03 11:47:58
"E3",62,"SPL10",2021-02-03 11:47:58
"F3",57,"SPL11",2021-02-03 11:47:58
"G3",52,"SPL12",2021-02-03 11:47:58
"B4",52,"SPL13",2021-02-03 11:47:58
"C4",61,"SPL14",2021-02-03 11:47:58
"D4",62,"SPL15",2021-02-03 11:47:58
"E4",62,"SPL16",2021-02-03 11:47:58
"F4",61,"SPL17",2021-02-03 11:47:58
"G4",52,"SPL18",2021-02-03 11:47:58
"B5",61,"SPL19",2021-02-03 11:47:58
"C5",60,"SPL20",2021-02-03 11:47:58
"D5",53,"SPL21",2021-02-03 11:47:58
"E5",64,"SPL22",2021-02-03 11:47:58
"F5",49,"SPL23",2021-02-03 11:47:58
"G5",57,"SPL24",2021-02-03 11:47:58
"B6",63,"SPL25",2021-02-03 11:47:58
"C6",61,"SPL26",2021-02-03 11:47:58
"D6",67,"SPL27",2021-02-03 11:47:58
"E6",58,"SPL28",2021-02-03 11:47:58
"F6",55,"SPL29",2021-02-03 11:47:58
"G6",64,"SPL30",2021-02-03 11:47:58
"B7",55,"SPL31",2021-02-03 11:47:58
"C7",63,"SPL32",2021-02-03 11:47:58
"D7",58,"SPL33",2021-02-03 11:47:58
"E7",57,"SPL34",2021-02-03 11:47:58
"F7",61,"SPL35",2021-02-03 11:47:58
"G7",61,"SPL36",2021-02-03 11:47:58
"B8",56,"SPL37",2021-02-03 11:47:58
"C8",61,"SPL38",2021-02-03 11:47:58
"D8",52,"SPL39",2021-02-03 11:47:58
"E8",57,"SPL40",2021-02-03 11:47:58
"F8",55,"SPL41",2021-02-03 11:47:58
"G8",49,"SPL42",2021-02-03 11:47:58
"B9",59,"SPL43",2021-02-03 11:47:58
"C9",56,"SPL44",2021-02-03 11:47:58
"D9",53,"SPL45",2021-02-03 11:47:58
"E9",56,"SPL46",2021-02-03 11:47:58
"F9",60,"SPL47",2021-02-03 11:47:58
"G9",51,"SPL48",2021-02-03 11:47:58
"B10",57,"SPL49",2021-02-03 11:47:58
"C10",56,"SPL50",2021-02-03 11:47:58
"D10",56,"SPL51",2021-02-03 11:47:58
"E10",52,"SPL52",2021-02-03 11:47:58
"F10",52,"SPL53",2021-02-03 11:47:58
"G10",50,"SPL54",2021-02-03 11:47:58
"B11",50,"SPL55",2021-02-03 11:47:58
"C11",47,"SPL56",2021-02-03 11:47:58
"D11",49,"SPL57",2021-02-03 11:47:58
"E11",48,"SPL58",2021-02-03 11:47:58
"F11",2,"SPL59",2021-02-03 11:47:58
"G11",2,"SPL60",2021-02-03 11:47:58
