"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",387,"SPL1",2021-02-07 13:06:38
"C2",391,"SPL2",2021-02-07 13:06:38
"D2",374,"SPL3",2021-02-07 13:06:38
"E2",369,"SPL4",2021-02-07 13:06:38
"F2",361,"SPL5",2021-02-07 13:06:38
"G2",404,"SPL6",2021-02-07 13:06:38
"B3",418,"SPL7",2021-02-07 13:06:38
"C3",373,"SPL8",2021-02-07 13:06:38
"D3",327,"SPL9",2021-02-07 13:06:38
"E3",377,"SPL10",2021-02-07 13:06:38
"F3",382,"SPL11",2021-02-07 13:06:38
"G3",360,"SPL12",2021-02-07 13:06:38
"B4",411,"SPL13",2021-02-07 13:06:38
"C4",389,"SPL14",2021-02-07 13:06:38
"D4",361,"SPL15",2021-02-07 13:06:38
"E4",375,"SPL16",2021-02-07 13:06:38
"F4",386,"SPL17",2021-02-07 13:06:38
"G4",367,"SPL18",2021-02-07 13:06:38
"B5",428,"SPL19",2021-02-07 13:06:38
"C5",408,"SPL20",2021-02-07 13:06:38
"D5",345,"SPL21",2021-02-07 13:06:38
"E5",393,"SPL22",2021-02-07 13:06:38
"F5",353,"SPL23",2021-02-07 13:06:38
"G5",370,"SPL24",2021-02-07 13:06:38
"B6",428,"SPL25",2021-02-07 13:06:38
"C6",405,"SPL26",2021-02-07 13:06:38
"D6",387,"SPL27",2021-02-07 13:06:38
"E6",364,"SPL28",2021-02-07 13:06:38
"F6",363,"SPL29",2021-02-07 13:06:38
"G6",389,"SPL30",2021-02-07 13:06:38
"B7",421,"SPL31",2021-02-07 13:06:38
"C7",413,"SPL32",2021-02-07 13:06:38
"D7",373,"SPL33",2021-02-07 13:06:38
"E7",384,"SPL34",2021-02-07 13:06:38
"F7",384,"SPL35",2021-02-07 13:06:38
"G7",389,"SPL36",2021-02-07 13:06:38
"B8",415,"SPL37",2021-02-07 13:06:38
"C8",407,"SPL38",2021-02-07 13:06:38
"D8",379,"SPL39",2021-02-07 13:06:38
"E8",383,"SPL40",2021-02-07 13:06:38
"F8",351,"SPL41",2021-02-07 13:06:38
"G8",378,"SPL42",2021-02-07 13:06:38
"B9",446,"SPL43",2021-02-07 13:06:38
"C9",406,"SPL44",2021-02-07 13:06:38
"D9",391,"SPL45",2021-02-07 13:06:38
"E9",389,"SPL46",2021-02-07 13:06:38
"F9",388,"SPL47",2021-02-07 13:06:38
"G9",397,"SPL48",2021-02-07 13:06:38
"B10",448,"SPL49",2021-02-07 13:06:38
"C10",389,"SPL50",2021-02-07 13:06:38
"D10",400,"SPL51",2021-02-07 13:06:38
"E10",367,"SPL52",2021-02-07 13:06:38
"F10",339,"SPL53",2021-02-07 13:06:38
"G10",389,"SPL54",2021-02-07 13:06:38
"B11",399,"SPL55",2021-02-07 13:06:38
"C11",287,"SPL56",2021-02-07 13:06:38
"D11",316,"SPL57",2021-02-07 13:06:38
"E11",300,"SPL58",2021-02-07 13:06:38
"F11",2,"SPL59",2021-02-07 13:06:38
"G11",2,"SPL60",2021-02-07 13:06:38
