"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",1,"SPL1",2019-12-16 13:14:30
"C2",1,"SPL2",2019-12-16 13:14:30
"D2",122,"SPL3",2019-12-16 13:14:30
"E2",123,"SPL4",2019-12-16 13:14:30
"F2",121,"SPL5",2019-12-16 13:14:30
"G2",106,"SPL6",2019-12-16 13:14:30
"B3",126,"SPL7",2019-12-16 13:14:30
"C3",121,"SPL8",2019-12-16 13:14:30
"D3",116,"SPL9",2019-12-16 13:14:30
"E3",117,"SPL10",2019-12-16 13:14:30
"F3",110,"SPL11",2019-12-16 13:14:30
"G3",105,"SPL12",2019-12-16 13:14:30
"B4",276,"SPL13",2019-12-16 13:14:30
"C4",248,"SPL14",2019-12-16 13:14:30
"D4",248,"SPL15",2019-12-16 13:14:30
"E4",231,"SPL16",2019-12-16 13:14:30
"F4",336,"SPL17",2019-12-16 13:14:30
"G4",189,"SPL18",2019-12-16 13:14:30
"B5",200,"SPL19",2019-12-16 13:14:30
"C5",204,"SPL20",2019-12-16 13:14:30
"D5",183,"SPL21",2019-12-16 13:14:30
"E5",237,"SPL22",2019-12-16 13:14:30
"F5",239,"SPL23",2019-12-16 13:14:30
"G5",227,"SPL24",2019-12-16 13:14:30
"B6",218,"SPL25",2019-12-16 13:14:30
"C6",234,"SPL26",2019-12-16 13:14:30
"D6",216,"SPL27",2019-12-16 13:14:30
"E6",193,"SPL28",2019-12-16 13:14:30
"F6",170,"SPL29",2019-12-16 13:14:30
"G6",160,"SPL30",2019-12-16 13:14:30
"B7",175,"SPL31",2019-12-16 13:14:30
"C7",167,"SPL32",2019-12-16 13:14:30
"D7",173,"SPL33",2019-12-16 13:14:30
"E7",118,"SPL34",2019-12-16 13:14:30
"F7",132,"SPL35",2019-12-16 13:14:30
"G7",121,"SPL36",2019-12-16 13:14:30
"B8",159,"SPL37",2019-12-16 13:14:30
"C8",140,"SPL38",2019-12-16 13:14:30
"D8",146,"SPL39",2019-12-16 13:14:30
"E8",116,"SPL40",2019-12-16 13:14:30
"F8",127,"SPL41",2019-12-16 13:14:30
"G8",119,"SPL42",2019-12-16 13:14:30
"B9",211,"SPL43",2019-12-16 13:14:30
"C9",182,"SPL44",2019-12-16 13:14:30
"D9",195,"SPL45",2019-12-16 13:14:30
"E9",179,"SPL46",2019-12-16 13:14:30
"F9",185,"SPL47",2019-12-16 13:14:30
"G9",182,"SPL48",2019-12-16 13:14:30
"B10",138,"SPL49",2019-12-16 13:14:30
"C10",129,"SPL50",2019-12-16 13:14:30
"D10",121,"SPL51",2019-12-16 13:14:30
"E10",126,"SPL52",2019-12-16 13:14:30
"F10",114,"SPL53",2019-12-16 13:14:30
"G10",115,"SPL54",2019-12-16 13:14:30
"B11",127,"SPL55",2019-12-16 13:14:30
"C11",128,"SPL56",2019-12-16 13:14:30
"D11",130,"SPL57",2019-12-16 13:14:30
"E11",141,"SPL58",2019-12-16 13:14:30
"F11",132,"SPL59",2019-12-16 13:14:30
"G11",144,"SPL60",2019-12-16 13:14:30
