"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",2,"SPL1",2019-12-10 11:53:24
"C2",2,"SPL2",2019-12-10 11:53:24
"D2",9,"SPL3",2019-12-10 11:53:24
"E2",8,"SPL4",2019-12-10 11:53:24
"F2",7,"SPL5",2019-12-10 11:53:24
"G2",7,"SPL6",2019-12-10 11:53:24
"B3",7,"SPL7",2019-12-10 11:53:24
"C3",8,"SPL8",2019-12-10 11:53:24
"D3",8,"SPL9",2019-12-10 11:53:24
"E3",7,"SPL10",2019-12-10 11:53:24
"F3",7,"SPL11",2019-12-10 11:53:24
"G3",7,"SPL12",2019-12-10 11:53:24
"B4",8,"SPL13",2019-12-10 11:53:24
"C4",7,"SPL14",2019-12-10 11:53:24
"D4",9,"SPL15",2019-12-10 11:53:24
"E4",9,"SPL16",2019-12-10 11:53:24
"F4",8,"SPL17",2019-12-10 11:53:24
"G4",7,"SPL18",2019-12-10 11:53:24
"B5",9,"SPL19",2019-12-10 11:53:24
"C5",8,"SPL20",2019-12-10 11:53:24
"D5",8,"SPL21",2019-12-10 11:53:24
"E5",8,"SPL22",2019-12-10 11:53:24
"F5",9,"SPL23",2019-12-10 11:53:24
"G5",8,"SPL24",2019-12-10 11:53:24
"B6",7,"SPL25",2019-12-10 11:53:24
"C6",9,"SPL26",2019-12-10 11:53:24
"D6",8,"SPL27",2019-12-10 11:53:24
"E6",8,"SPL28",2019-12-10 11:53:24
"F6",8,"SPL29",2019-12-10 11:53:24
"G6",8,"SPL30",2019-12-10 11:53:24
"B7",8,"SPL31",2019-12-10 11:53:24
"C7",7,"SPL32",2019-12-10 11:53:24
"D7",7,"SPL33",2019-12-10 11:53:24
"E7",6,"SPL34",2019-12-10 11:53:24
"F7",8,"SPL35",2019-12-10 11:53:24
"G7",7,"SPL36",2019-12-10 11:53:24
"B8",8,"SPL37",2019-12-10 11:53:24
"C8",9,"SPL38",2019-12-10 11:53:24
"D8",7,"SPL39",2019-12-10 11:53:24
"E8",8,"SPL40",2019-12-10 11:53:24
"F8",7,"SPL41",2019-12-10 11:53:24
"G8",8,"SPL42",2019-12-10 11:53:24
"B9",7,"SPL43",2019-12-10 11:53:24
"C9",7,"SPL44",2019-12-10 11:53:24
"D9",7,"SPL45",2019-12-10 11:53:24
"E9",7,"SPL46",2019-12-10 11:53:24
"F9",7,"SPL47",2019-12-10 11:53:24
"G9",6,"SPL48",2019-12-10 11:53:24
"B10",7,"SPL49",2019-12-10 11:53:24
"C10",6,"SPL50",2019-12-10 11:53:24
"D10",7,"SPL51",2019-12-10 11:53:24
"E10",8,"SPL52",2019-12-10 11:53:24
"F10",8,"SPL53",2019-12-10 11:53:24
"G10",8,"SPL54",2019-12-10 11:53:24
"B11",7,"SPL55",2019-12-10 11:53:24
"C11",7,"SPL56",2019-12-10 11:53:24
"D11",7,"SPL57",2019-12-10 11:53:24
"E11",8,"SPL58",2019-12-10 11:53:24
"F11",7,"SPL59",2019-12-10 11:53:24
"G11",9,"SPL60",2019-12-10 11:53:24
