"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",176,"SPL1",2019-12-17 12:17:14
"C2",179,"SPL2",2019-12-17 12:17:14
"D2",217,"SPL3",2019-12-17 12:17:14
"E2",200,"SPL4",2019-12-17 12:17:14
"F2",193,"SPL5",2019-12-17 12:17:14
"G2",194,"SPL6",2019-12-17 12:17:14
"B3",240,"SPL7",2019-12-17 12:17:14
"C3",229,"SPL8",2019-12-17 12:17:14
"D3",227,"SPL9",2019-12-17 12:17:14
"E3",151,"SPL10",2019-12-17 12:17:14
"F3",163,"SPL11",2019-12-17 12:17:14
"G3",151,"SPL12",2019-12-17 12:17:14
"B4",218,"SPL13",2019-12-17 12:17:14
"C4",205,"SPL14",2019-12-17 12:17:14
"D4",206,"SPL15",2019-12-17 12:17:14
"E4",186,"SPL16",2019-12-17 12:17:14
"F4",178,"SPL17",2019-12-17 12:17:14
"G4",187,"SPL18",2019-12-17 12:17:14
"B5",154,"SPL19",2019-12-17 12:17:14
"C5",207,"SPL20",2019-12-17 12:17:14
"D5",189,"SPL21",2019-12-17 12:17:14
"E5",213,"SPL22",2019-12-17 12:17:14
"F5",202,"SPL23",2019-12-17 12:17:14
"G5",207,"SPL24",2019-12-17 12:17:14
"B6",150,"SPL25",2019-12-17 12:17:14
"C6",145,"SPL26",2019-12-17 12:17:14
"D6",1,"SPL27",2019-12-17 12:17:14
"E6",193,"SPL28",2019-12-17 12:17:14
"F6",189,"SPL29",2019-12-17 12:17:14
"G6",202,"SPL30",2019-12-17 12:17:14
"B7",168,"SPL31",2019-12-17 12:17:14
"C7",144,"SPL32",2019-12-17 12:17:14
"D7",91,"SPL33",2019-12-17 12:17:14
"E7",187,"SPL34",2019-12-17 12:17:14
"F7",191,"SPL35",2019-12-17 12:17:14
"G7",205,"SPL36",2019-12-17 12:17:14
"B8",193,"SPL37",2019-12-17 12:17:14
"C8",207,"SPL38",2019-12-17 12:17:14
"D8",189,"SPL39",2019-12-17 12:17:14
"E8",246,"SPL40",2019-12-17 12:17:14
"F8",255,"SPL41",2019-12-17 12:17:14
"G8",262,"SPL42",2019-12-17 12:17:14
"B9",221,"SPL43",2019-12-17 12:17:14
"C9",211,"SPL44",2019-12-17 12:17:14
"D9",195,"SPL45",2019-12-17 12:17:14
"E9",176,"SPL46",2019-12-17 12:17:14
"F9",188,"SPL47",2019-12-17 12:17:14
"G9",224,"SPL48",2019-12-17 12:17:14
"B10",224,"SPL49",2019-12-17 12:17:14
"C10",211,"SPL50",2019-12-17 12:17:14
"D10",208,"SPL51",2019-12-17 12:17:14
"E10",177,"SPL52",2019-12-17 12:17:14
"F10",176,"SPL53",2019-12-17 12:17:14
"G10",182,"SPL54",2019-12-17 12:17:14
"B11",142,"SPL55",2019-12-17 12:17:14
"C11",144,"SPL56",2019-12-17 12:17:14
"D11",142,"SPL57",2019-12-17 12:17:14
"E11",150,"SPL58",2019-12-17 12:17:14
"F11",1,"SPL59",2019-12-17 12:17:14
"G11",2,"SPL60",2019-12-17 12:17:14
