"Well","Mean RFU [ChlA_100:460,685]","Well ID","Reading Date/Time"
"B2",6,"SPL1",2019-12-10 11:38:37
"C2",5,"SPL2",2019-12-10 11:38:37
"D2",7,"SPL3",2019-12-10 11:38:37
"E2",7,"SPL4",2019-12-10 11:38:37
"F2",7,"SPL5",2019-12-10 11:38:37
"G2",7,"SPL6",2019-12-10 11:38:37
"B3",7,"SPL7",2019-12-10 11:38:37
"C3",7,"SPL8",2019-12-10 11:38:37
"D3",7,"SPL9",2019-12-10 11:38:37
"E3",8,"SPL10",2019-12-10 11:38:37
"F3",7,"SPL11",2019-12-10 11:38:37
"G3",7,"SPL12",2019-12-10 11:38:37
"B4",7,"SPL13",2019-12-10 11:38:37
"C4",7,"SPL14",2019-12-10 11:38:37
"D4",8,"SPL15",2019-12-10 11:38:37
"E4",7,"SPL16",2019-12-10 11:38:37
"F4",6,"SPL17",2019-12-10 11:38:37
"G4",8,"SPL18",2019-12-10 11:38:37
"B5",3,"SPL19",2019-12-10 11:38:37
"C5",6,"SPL20",2019-12-10 11:38:37
"D5",5,"SPL21",2019-12-10 11:38:37
"E5",7,"SPL22",2019-12-10 11:38:37
"F5",7,"SPL23",2019-12-10 11:38:37
"G5",7,"SPL24",2019-12-10 11:38:37
"B6",8,"SPL25",2019-12-10 11:38:37
"C6",6,"SPL26",2019-12-10 11:38:37
"D6",1,"SPL27",2019-12-10 11:38:37
"E6",7,"SPL28",2019-12-10 11:38:37
"F6",8,"SPL29",2019-12-10 11:38:37
"G6",7,"SPL30",2019-12-10 11:38:37
"B7",7,"SPL31",2019-12-10 11:38:37
"C7",7,"SPL32",2019-12-10 11:38:37
"D7",3,"SPL33",2019-12-10 11:38:37
"E7",7,"SPL34",2019-12-10 11:38:37
"F7",8,"SPL35",2019-12-10 11:38:37
"G7",7,"SPL36",2019-12-10 11:38:37
"B8",7,"SPL37",2019-12-10 11:38:37
"C8",6,"SPL38",2019-12-10 11:38:37
"D8",6,"SPL39",2019-12-10 11:38:37
"E8",7,"SPL40",2019-12-10 11:38:37
"F8",7,"SPL41",2019-12-10 11:38:37
"G8",7,"SPL42",2019-12-10 11:38:37
"B9",7,"SPL43",2019-12-10 11:38:37
"C9",7,"SPL44",2019-12-10 11:38:37
"D9",7,"SPL45",2019-12-10 11:38:37
"E9",6,"SPL46",2019-12-10 11:38:37
"F9",7,"SPL47",2019-12-10 11:38:37
"G9",7,"SPL48",2019-12-10 11:38:37
"B10",7,"SPL49",2019-12-10 11:38:37
"C10",7,"SPL50",2019-12-10 11:38:37
"D10",7,"SPL51",2019-12-10 11:38:37
"E10",7,"SPL52",2019-12-10 11:38:37
"F10",7,"SPL53",2019-12-10 11:38:37
"G10",6,"SPL54",2019-12-10 11:38:37
"B11",7,"SPL55",2019-12-10 11:38:37
"C11",7,"SPL56",2019-12-10 11:38:37
"D11",7,"SPL57",2019-12-10 11:38:37
"E11",8,"SPL58",2019-12-10 11:38:37
"F11",2,"SPL59",2019-12-10 11:38:37
"G11",1,"SPL60",2019-12-10 11:38:37
